epoch,train_loss,val_loss,train_pcc,val_pcc
1,1.4212647676467896,1.483804702758789,-0.01470380462706089,0.12012255191802979
2,1.3945274353027344,1.3842475414276123,0.018384238705039024,0.2674119472503662
3,1.3476275205612183,1.3832695484161377,0.02021707035601139,0.2979542016983032
4,1.329482078552246,1.3624041080474854,0.1505465805530548,0.2694220244884491
5,1.2622427940368652,1.3511666059494019,0.22942079603672028,0.25820526480674744
6,1.2805540561676025,1.3522568941116333,0.24985964596271515,0.26465749740600586
7,1.2233225107192993,1.3388055562973022,0.29648178815841675,0.30155256390571594
8,1.220569133758545,1.3423783779144287,0.26756563782691956,0.3318791687488556
9,1.2553691864013672,1.3320064544677734,0.36071649193763733,0.35970985889434814
10,1.211928367614746,1.3508516550064087,0.33220943808555603,0.36392804980278015
11,1.2154014110565186,1.3275748491287231,0.37924739718437195,0.36371228098869324
12,1.198122501373291,1.2887568473815918,0.36070024967193604,0.38015273213386536
13,1.182702660560608,1.3422569036483765,0.3552663326263428,0.37821653485298157
14,1.2167638540267944,1.3071612119674683,0.3530164957046509,0.3947571814060211
15,1.1658729314804077,1.3258826732635498,0.3951931595802307,0.40506938099861145
16,1.2088215351104736,1.2832629680633545,0.40658676624298096,0.41472455859184265
17,1.192830204963684,1.3232401609420776,0.38032132387161255,0.4050123691558838
18,1.1366231441497803,1.3111701011657715,0.46848025918006897,0.42344751954078674
19,1.1879740953445435,1.2919659614562988,0.4236070513725281,0.4297402799129486
20,1.14421546459198,1.296911597251892,0.4189467132091522,0.4452264904975891
21,1.1811854839324951,1.3086129426956177,0.4385432302951813,0.43243953585624695
22,1.151377558708191,1.2749781608581543,0.4272996783256531,0.44845741987228394
23,1.175058126449585,1.2855373620986938,0.412352591753006,0.4422653019428253
24,1.0783647298812866,1.292497158050537,0.5239691138267517,0.4407161772251129
25,1.150449275970459,1.2909562587738037,0.44857290387153625,0.42492780089378357
26,1.136159896850586,1.2821537256240845,0.47166702151298523,0.44592124223709106
27,1.1338144540786743,1.2714530229568481,0.4532181918621063,0.44460734724998474
28,1.096866488456726,1.2630677223205566,0.480381578207016,0.4578778147697449
