Run 1, Best epoch: 350, Best val_loss: 1.2114845514297485
Run 2, Best epoch: 373, Best val_loss: 1.5180648565292358
Run 3, Best epoch: 29, Best val_loss: 0.6381534337997437
Run 4, Best epoch: 31, Best val_loss: 1.5557186603546143
Run 5, Best epoch: 37, Best val_loss: 0.592107355594635
Run 6, Best epoch: 468, Best val_loss: 1.2160667181015015
Run 7, Best epoch: 557, Best val_loss: 1.4741920232772827
Run 8, Best epoch: 176, Best val_loss: 1.4723609685897827
Run 9, Best epoch: 153, Best val_loss: 1.5918092727661133
Run 10, Best epoch: 91, Best val_loss: 1.2716162204742432
Run 11, Best epoch: 556, Best val_loss: 1.5707933902740479
Run 12, Best epoch: 43, Best val_loss: 0.6180667877197266
Run 13, Best epoch: 8, Best val_loss: 0.8581021428108215
Run 14, Best epoch: 19, Best val_loss: 1.5762338638305664
Run 15, Best epoch: 42, Best val_loss: 0.8230950236320496
Run 16, Best epoch: 174, Best val_loss: 1.1906956434249878
Run 17, Best epoch: 9, Best val_loss: 0.8503488898277283
Run 18, Best epoch: 57, Best val_loss: 0.6734284162521362
Run 19, Best epoch: 16, Best val_loss: 0.8105327486991882
Run 20, Best epoch: 106, Best val_loss: 1.584797978401184
