Run 1, Best epoch: 125, Best val_loss: 2.762984037399292
Run 2, Best epoch: 42, Best val_loss: 7.005836486816406
Run 3, Best epoch: 37, Best val_loss: 0.9818788170814514
Run 4, Best epoch: 17, Best val_loss: 7.1566481590271
Run 5, Best epoch: 29, Best val_loss: 0.9035987854003906
Run 6, Best epoch: 380, Best val_loss: 2.6282730102539062
Run 7, Best epoch: 4, Best val_loss: 3.7683610916137695
Run 8, Best epoch: 51, Best val_loss: 5.905059337615967
Run 9, Best epoch: 216, Best val_loss: 4.503899097442627
Run 10, Best epoch: 41, Best val_loss: 2.7708961963653564
Run 11, Best epoch: 3, Best val_loss: 4.354211807250977
Run 12, Best epoch: 30, Best val_loss: 0.9395109415054321
Run 13, Best epoch: 5, Best val_loss: 1.7672650814056396
Run 14, Best epoch: 10, Best val_loss: 7.247230052947998
Run 15, Best epoch: 7, Best val_loss: 1.6231741905212402
Run 16, Best epoch: 14, Best val_loss: 2.7129437923431396
Run 17, Best epoch: 12, Best val_loss: 1.6377521753311157
Run 18, Best epoch: 11, Best val_loss: 1.033523440361023
Run 19, Best epoch: 5, Best val_loss: 1.5611732006072998
Run 20, Best epoch: 4, Best val_loss: 4.454940319061279
