Run 1, Best epoch: 1383, Best val_loss: 1.2011958360671997
Run 2, Best epoch: 737, Best val_loss: 1.5506854057312012
Run 3, Best epoch: 0, Best val_loss: 0.6669348478317261
Run 4, Best epoch: 616, Best val_loss: 1.5604127645492554
Run 5, Best epoch: 685, Best val_loss: 0.6543740630149841
Run 6, Best epoch: 39, Best val_loss: 1.263038992881775
Run 7, Best epoch: 676, Best val_loss: 1.5565340518951416
Run 8, Best epoch: 709, Best val_loss: 1.4398423433303833
Run 9, Best epoch: 567, Best val_loss: 1.5710605382919312
Run 10, Best epoch: 618, Best val_loss: 1.252002477645874
Run 11, Best epoch: 551, Best val_loss: 1.5891644954681396
Run 12, Best epoch: 457, Best val_loss: 0.6231604218482971
Run 13, Best epoch: 28, Best val_loss: 0.8715649843215942
Run 14, Best epoch: 17, Best val_loss: 1.61604905128479
Run 15, Best epoch: 21, Best val_loss: 0.8500087857246399
Run 16, Best epoch: 556, Best val_loss: 1.2628378868103027
Run 17, Best epoch: 0, Best val_loss: 0.8896657824516296
Run 18, Best epoch: 0, Best val_loss: 0.6707594394683838
Run 19, Best epoch: 29, Best val_loss: 0.838530421257019
Run 20, Best epoch: 88, Best val_loss: 1.5839989185333252
