epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,38,,,,,7.438327789306641,0.15092064440250397
0,38,,,3.622922897338867,-0.06869922578334808,,
1,77,,,,,7.349400043487549,0.14247840642929077
1,77,,,3.2732510566711426,0.0047743236646056175,,
2,116,,,,,7.348058700561523,0.13248270750045776
2,116,,,3.2996666431427,-0.012248918414115906,,
3,155,,,,,7.348379611968994,0.09730935096740723
3,155,,,3.0978291034698486,-0.013406136073172092,,
4,194,,,,,7.348543643951416,0.08657271414995193
4,194,,,2.970217227935791,0.06223759800195694,,
5,233,,,,,7.348609447479248,0.0765937939286232
5,233,,,3.2195255756378174,0.04487070068717003,,
6,272,,,,,7.348227024078369,0.07418616861104965
6,272,,,3.2736220359802246,-0.01512750145047903,,
7,311,,,,,7.347628116607666,0.06061592325568199
7,311,,,3.2207281589508057,0.04094618931412697,,
8,350,,,,,7.347955226898193,0.05001319944858551
8,350,,,2.848113775253296,0.08984046429395676,,
9,389,,,,,7.347359657287598,0.04865235835313797
9,389,,,3.2390382289886475,0.11459091305732727,,
10,428,,,,,7.351663112640381,0.04727226495742798
10,428,,,3.182462692260742,0.08075685054063797,,
11,467,,,,,7.348256587982178,0.04283798113465309
11,467,,,3.0537827014923096,0.063188835978508,,
12,506,,,,,7.349117279052734,0.047866202890872955
12,506,,,3.091413736343384,0.11193086951971054,,
13,545,,,,,7.346130847930908,0.03890329226851463
13,545,,,2.9740214347839355,0.12903951108455658,,
14,584,,,,,7.344629764556885,0.04179607331752777
14,584,,,3.028385639190674,0.12370920181274414,,
15,623,,,,,7.344334602355957,0.03950093314051628
15,623,,,3.1528968811035156,0.13360626995563507,,
16,662,,,,,7.346032619476318,0.037867963314056396
16,662,,,3.077566623687744,0.16688385605812073,,
17,701,,,,,7.351290225982666,0.03515646606683731
17,701,,,3.1238250732421875,0.13683070242404938,,
18,740,,,,,7.348506927490234,0.033632684499025345
18,740,,,3.0621821880340576,0.21635818481445312,,
19,779,,,,,7.348427772521973,0.0322711281478405
19,779,,,3.025054454803467,0.2183007001876831,,
20,818,,,,,7.350103855133057,0.03389358893036842
20,818,,,3.059196710586548,0.2635398805141449,,
21,857,,,,,7.353484153747559,0.03586328402161598
21,857,,,3.08121657371521,0.2566920816898346,,
22,896,,,,,7.357932090759277,0.03490093722939491
22,896,,,2.7363181114196777,0.28431203961372375,,
23,935,,,,,7.361629962921143,0.03663978725671768
23,935,,,2.9464962482452393,0.30637800693511963,,
24,974,,,,,7.3607587814331055,0.04068658873438835
24,974,,,3.077949047088623,0.31436654925346375,,
25,1013,,,,,7.3621978759765625,0.04135456308722496
25,1013,,,2.8116390705108643,0.36456099152565,,
26,1052,,,,,7.358410835266113,0.04232122004032135
26,1052,,,2.911430597305298,0.365648478269577,,
27,1091,,,,,7.363637447357178,0.044316988438367844
27,1091,,,2.908964157104492,0.3166714012622833,,
28,1130,,,,,7.372170925140381,0.04774385690689087
28,1130,,,2.723041534423828,0.38429126143455505,,
29,1169,,,,,7.381491661071777,0.05154344066977501
29,1169,,,2.9365978240966797,0.31951919198036194,,
30,1208,,,,,7.373274803161621,0.057359371334314346
30,1208,,,2.8443219661712646,0.3637087941169739,,
31,1247,,,,,7.378687381744385,0.0604659728705883
31,1247,,,2.600403308868408,0.3991672992706299,,
32,1286,,,,,7.38040018081665,0.06431378424167633
32,1286,,,2.814596652984619,0.38678812980651855,,
33,1325,,,,,7.394101142883301,0.06654880940914154
33,1325,,,2.66007399559021,0.3916676342487335,,
34,1364,,,,,7.396940231323242,0.06801145523786545
34,1364,,,2.7936723232269287,0.3986114263534546,,
35,1403,,,,,7.4061279296875,0.07055185735225677
35,1403,,,2.670445680618286,0.39038708806037903,,
36,1442,,,,,7.4131598472595215,0.07229617983102798
36,1442,,,2.6436991691589355,0.4259948134422302,,
37,1481,,,,,7.4142842292785645,0.07437688112258911
37,1481,,,2.4754791259765625,0.42963942885398865,,
38,1520,,,,,7.435396671295166,0.07661750167608261
38,1520,,,2.654606342315674,0.3992704451084137,,
39,1559,,,,,7.417713642120361,0.07847008854150772
39,1559,,,2.6551637649536133,0.4154323637485504,,
40,1598,,,,,7.4427642822265625,0.0803970918059349
40,1598,,,2.5824413299560547,0.4243766963481903,,
41,1637,,,,,7.426233291625977,0.0827612355351448
41,1637,,,2.474766254425049,0.45027658343315125,,
42,1676,,,,,7.435276985168457,0.0850173756480217
42,1676,,,2.5434517860412598,0.43422678112983704,,
43,1715,,,,,7.440103054046631,0.08871696144342422
43,1715,,,2.6477818489074707,0.4217814803123474,,
44,1754,,,,,7.411911964416504,0.09087780863046646
44,1754,,,2.524325370788574,0.4198884665966034,,
45,1793,,,,,7.440460681915283,0.09432036429643631
45,1793,,,2.501582384109497,0.45837774872779846,,
46,1832,,,,,7.414825439453125,0.09545387327671051
46,1832,,,2.444291830062866,0.44688087701797485,,
47,1871,,,,,7.433271884918213,0.09562287479639053
47,1871,,,2.434666872024536,0.45871850848197937,,
48,1910,,,,,7.44943380355835,0.09719431400299072
48,1910,,,2.5644278526306152,0.41652238368988037,,
49,1949,,,,,7.476383209228516,0.09864312410354614
49,1949,,,2.4533119201660156,0.4578864872455597,,
50,1988,,,,,7.435138702392578,0.09978790581226349
50,1988,,,2.4601006507873535,0.44397422671318054,,
51,2027,,,,,7.457342624664307,0.10010310262441635
51,2027,,,2.5508995056152344,0.4543076455593109,,
52,2066,,,,,7.444450378417969,0.10333713889122009
52,2066,,,2.4183428287506104,0.46258559823036194,,
53,2105,,,,,7.450210094451904,0.10525236278772354
53,2105,,,2.506831407546997,0.42339369654655457,,
54,2144,,,,,7.455078601837158,0.1070638969540596
54,2144,,,2.623866319656372,0.45969879627227783,,
55,2183,,,,,7.424139022827148,0.11067354679107666
55,2183,,,2.433706521987915,0.47490110993385315,,
56,2222,,,,,7.426466464996338,0.11153338104486465
56,2222,,,2.447117328643799,0.4409022331237793,,
57,2261,,,,,7.416506767272949,0.11249712854623795
