PCC	Loss
0.02907431684434414	7.648926258087158
0.19785425066947937	3.425297737121582
0.07133159041404724	7.6962199211120605
0.3988502025604248	1.1334996223449707
0.3693378269672394	3.1457695960998535
0.4516543447971344	1.029526948928833
0.47899842262268066	5.754713535308838
0.40801316499710083	4.154797077178955
0.4160155653953552	3.0422139167785645
0.2737526595592499	4.763286590576172
0.32417240738868713	1.332007884979248
0.24517101049423218	5.298397064208984
0.039693791419267654	7.394766807556152
0.23684914410114288	1.8406896591186523
0.4450673460960388	2.899822950363159
0.34593579173088074	1.6128116846084595
0.37298405170440674	1.1303774118423462
0.2854389250278473	1.93544602394104
0.33295920491218567	4.498549938201904
0.39696189761161804	1.6320626735687256
