Run 1, Best epoch: 637, Best val_loss: 2.8715620040893555
Run 2, Best epoch: 11, Best val_loss: 7.359733581542969
Run 3, Best epoch: 1339, Best val_loss: 0.9888327717781067
Run 4, Best epoch: 115, Best val_loss: 7.191752910614014
Run 5, Best epoch: 376, Best val_loss: 0.9280426502227783
Run 6, Best epoch: 340, Best val_loss: 2.7667176723480225
Run 7, Best epoch: 573, Best val_loss: 4.023517608642578
Run 8, Best epoch: 411, Best val_loss: 5.583723545074463
Run 9, Best epoch: 807, Best val_loss: 4.550572395324707
Run 10, Best epoch: 715, Best val_loss: 3.0698788166046143
Run 11, Best epoch: 48, Best val_loss: 4.436328411102295
Run 12, Best epoch: 465, Best val_loss: 0.9915536642074585
Run 13, Best epoch: 20, Best val_loss: 1.7062993049621582
Run 14, Best epoch: 11, Best val_loss: 7.352626800537109
Run 15, Best epoch: 137, Best val_loss: 1.5473355054855347
Run 16, Best epoch: 266, Best val_loss: 2.8184654712677
Run 17, Best epoch: 123, Best val_loss: 1.6807700395584106
Run 18, Best epoch: 543, Best val_loss: 1.1083004474639893
Run 19, Best epoch: 84, Best val_loss: 1.5380866527557373
Run 20, Best epoch: 68, Best val_loss: 4.370851039886475
