Run 1, Best epoch: 675, Best val_loss: 1.2425168752670288
Run 2, Best epoch: 796, Best val_loss: 1.5305167436599731
Run 3, Best epoch: 1037, Best val_loss: 0.6997478008270264
Run 4, Best epoch: 631, Best val_loss: 1.5506865978240967
Run 5, Best epoch: 35, Best val_loss: 0.6635216474533081
Run 6, Best epoch: 898, Best val_loss: 1.23772394657135
Run 7, Best epoch: 297, Best val_loss: 1.5397396087646484
Run 8, Best epoch: 651, Best val_loss: 1.4699501991271973
Run 9, Best epoch: 248, Best val_loss: 1.5707834959030151
Run 10, Best epoch: 291, Best val_loss: 1.2557568550109863
Run 11, Best epoch: 113, Best val_loss: 1.6058478355407715
Run 12, Best epoch: 711, Best val_loss: 0.6469385623931885
Run 13, Best epoch: 20, Best val_loss: 0.8692020177841187
Run 14, Best epoch: 27, Best val_loss: 1.6031841039657593
Run 15, Best epoch: 34, Best val_loss: 0.8454138040542603
Run 16, Best epoch: 516, Best val_loss: 1.2573790550231934
Run 17, Best epoch: 20, Best val_loss: 0.8837224245071411
Run 18, Best epoch: 684, Best val_loss: 0.7146240472793579
Run 19, Best epoch: 48, Best val_loss: 0.8368637561798096
Run 20, Best epoch: 145, Best val_loss: 1.598378300666809
