PCC	Loss
0.009966234676539898	7.618118762969971
0.22579464316368103	3.4172778129577637
0.14195048809051514	7.349205493927002
0.400956928730011	1.1238633394241333
0.5041027665138245	2.913508176803589
0.47357842326164246	1.049407720565796
0.40102386474609375	6.366148948669434
0.3578289747238159	4.372557640075684
0.34602484107017517	3.2186949253082275
0.2619445323944092	4.994496822357178
0.28336551785469055	1.2331737279891968
0.27119138836860657	5.08342981338501
0.039001114666461945	7.396631717681885
0.23440630733966827	1.7874443531036377
0.4611230194568634	2.9926958084106445
0.35218289494514465	1.6196842193603516
0.407079815864563	1.0998238325119019
0.30081260204315186	1.871087670326233
0.31334248185157776	4.55483341217041
0.3982217609882355	1.6089481115341187
