Run 1, Best epoch: 254, Best val_loss: 2.971538782119751
Run 2, Best epoch: 3, Best val_loss: 7.360536098480225
Run 3, Best epoch: 1461, Best val_loss: 0.9592863321304321
Run 4, Best epoch: 107, Best val_loss: 7.181375503540039
Run 5, Best epoch: 104, Best val_loss: 0.9140507578849792
Run 6, Best epoch: 113, Best val_loss: 2.7793052196502686
Run 7, Best epoch: 61, Best val_loss: 4.0300140380859375
Run 8, Best epoch: 555, Best val_loss: 5.412698745727539
Run 9, Best epoch: 25, Best val_loss: 4.759296417236328
Run 10, Best epoch: 616, Best val_loss: 2.9926180839538574
Run 11, Best epoch: 22, Best val_loss: 4.470728874206543
Run 12, Best epoch: 457, Best val_loss: 0.9414924383163452
Run 13, Best epoch: 23, Best val_loss: 1.745166301727295
Run 14, Best epoch: 16, Best val_loss: 7.3487982749938965
Run 15, Best epoch: 80, Best val_loss: 1.591806173324585
Run 16, Best epoch: 129, Best val_loss: 2.830230474472046
Run 17, Best epoch: 91, Best val_loss: 1.681017518043518
Run 18, Best epoch: 502, Best val_loss: 1.0616005659103394
Run 19, Best epoch: 70, Best val_loss: 1.5706552267074585
Run 20, Best epoch: 90, Best val_loss: 4.331469535827637
