Run 1, Best epoch: 401, Best val_loss: 2.764111280441284
Run 2, Best epoch: 0, Best val_loss: 7.340243339538574
Run 3, Best epoch: 703, Best val_loss: 1.0675995349884033
Run 4, Best epoch: 316, Best val_loss: 7.03334903717041
Run 5, Best epoch: 427, Best val_loss: 1.0785658359527588
Run 6, Best epoch: 263, Best val_loss: 2.835238218307495
Run 7, Best epoch: 373, Best val_loss: 3.850529432296753
Run 8, Best epoch: 448, Best val_loss: 6.20540189743042
Run 9, Best epoch: 5, Best val_loss: 4.637690544128418
Run 10, Best epoch: 690, Best val_loss: 2.9355740547180176
Run 11, Best epoch: 9, Best val_loss: 4.413511276245117
Run 12, Best epoch: 640, Best val_loss: 1.087165355682373
Run 13, Best epoch: 9, Best val_loss: 1.7296702861785889
Run 14, Best epoch: 3, Best val_loss: 7.359750270843506
Run 15, Best epoch: 12, Best val_loss: 1.667748212814331
Run 16, Best epoch: 21, Best val_loss: 2.9415736198425293
Run 17, Best epoch: 4, Best val_loss: 1.7739872932434082
Run 18, Best epoch: 472, Best val_loss: 1.1782501935958862
Run 19, Best epoch: 10, Best val_loss: 1.6366949081420898
Run 20, Best epoch: 12, Best val_loss: 4.384186267852783
