Run 1, Best epoch: 484, Best val_loss: 3.1042144298553467
Run 2, Best epoch: 33, Best val_loss: 7.381689548492432
Run 3, Best epoch: 414, Best val_loss: 1.0695677995681763
Run 4, Best epoch: 474, Best val_loss: 7.237576007843018
Run 5, Best epoch: 497, Best val_loss: 0.874897301197052
Run 6, Best epoch: 587, Best val_loss: 2.7929136753082275
Run 7, Best epoch: 508, Best val_loss: 4.18743371963501
Run 8, Best epoch: 1106, Best val_loss: 5.690746784210205
Run 9, Best epoch: 70, Best val_loss: 4.788913726806641
Run 10, Best epoch: 566, Best val_loss: 3.3161890506744385
Run 11, Best epoch: 185, Best val_loss: 4.353662490844727
Run 12, Best epoch: 602, Best val_loss: 0.9364078044891357
Run 13, Best epoch: 102, Best val_loss: 1.7136634588241577
Run 14, Best epoch: 60, Best val_loss: 7.339554786682129
Run 15, Best epoch: 507, Best val_loss: 1.536686897277832
Run 16, Best epoch: 761, Best val_loss: 2.7806143760681152
Run 17, Best epoch: 354, Best val_loss: 1.6562668085098267
Run 18, Best epoch: 450, Best val_loss: 1.074323058128357
Run 19, Best epoch: 519, Best val_loss: 1.50413978099823
Run 20, Best epoch: 346, Best val_loss: 4.327827453613281
