PCC	Loss
0.20271098613739014	1.5013599395751953
0.40423890948295593	1.2398368120193481
0.11885710060596466	1.545859694480896
0.38273483514785767	0.6801778674125671
0.4408634603023529	1.2661744356155396
0.4620365798473358	0.6949624419212341
0.24148046970367432	1.5168466567993164
0.32629695534706116	1.5294532775878906
0.3981272578239441	1.2719693183898926
0.2598993182182312	1.6608911752700806
0.4249245226383209	0.74112868309021
0.3131338655948639	1.682043194770813
0.06922617554664612	1.6188431978225708
0.3327403962612152	0.9556856155395508
0.49836328625679016	1.2506282329559326
0.35318419337272644	0.8958502411842346
0.4326472580432892	0.6867476105690002
0.35795384645462036	0.9164848327636719
0.29806435108184814	1.680549144744873
0.3882279694080353	0.878301739692688
