Run 1, Best epoch: 86, Best val_loss: 1.172139048576355
Run 2, Best epoch: 61, Best val_loss: 1.5070711374282837
Run 3, Best epoch: 23, Best val_loss: 0.6634440422058105
Run 4, Best epoch: 76, Best val_loss: 1.529032826423645
Run 5, Best epoch: 41, Best val_loss: 0.6321864128112793
Run 6, Best epoch: 124, Best val_loss: 1.1703190803527832
Run 7, Best epoch: 57, Best val_loss: 1.4804036617279053
Run 8, Best epoch: 80, Best val_loss: 1.4735335111618042
Run 9, Best epoch: 51, Best val_loss: 1.575659155845642
Run 10, Best epoch: 395, Best val_loss: 1.242599606513977
Run 11, Best epoch: 84, Best val_loss: 1.569143533706665
Run 12, Best epoch: 23, Best val_loss: 0.6504342555999756
Run 13, Best epoch: 1, Best val_loss: 0.885850191116333
Run 14, Best epoch: 30, Best val_loss: 1.5772773027420044
Run 15, Best epoch: 14, Best val_loss: 0.83391273021698
Run 16, Best epoch: 22, Best val_loss: 1.2022230625152588
Run 17, Best epoch: 10, Best val_loss: 0.8585546612739563
Run 18, Best epoch: 55, Best val_loss: 0.6727108955383301
Run 19, Best epoch: 5, Best val_loss: 0.829244077205658
Run 20, Best epoch: 8, Best val_loss: 1.580764651298523
