Run 1, Best epoch: 596, Best val_loss: 1.276799201965332
Run 2, Best epoch: 544, Best val_loss: 1.567968726158142
Run 3, Best epoch: 1204, Best val_loss: 0.6952481269836426
Run 4, Best epoch: 772, Best val_loss: 1.5383353233337402
Run 5, Best epoch: 17, Best val_loss: 0.6632968783378601
Run 6, Best epoch: 626, Best val_loss: 1.2431533336639404
Run 7, Best epoch: 134, Best val_loss: 1.549680233001709
Run 8, Best epoch: 714, Best val_loss: 1.4271771907806396
Run 9, Best epoch: 468, Best val_loss: 1.578335165977478
Run 10, Best epoch: 791, Best val_loss: 1.2452073097229004
Run 11, Best epoch: 77, Best val_loss: 1.585168719291687
Run 12, Best epoch: 457, Best val_loss: 0.6320393085479736
Run 13, Best epoch: 14, Best val_loss: 0.8764585256576538
Run 14, Best epoch: 21, Best val_loss: 1.6131374835968018
Run 15, Best epoch: 232, Best val_loss: 0.8467822670936584
Run 16, Best epoch: 486, Best val_loss: 1.2556465864181519
Run 17, Best epoch: 521, Best val_loss: 0.8817006349563599
Run 18, Best epoch: 1153, Best val_loss: 0.6714138388633728
Run 19, Best epoch: 57, Best val_loss: 0.8443467617034912
Run 20, Best epoch: 122, Best val_loss: 1.5822982788085938
