Run 1, Best epoch: 234, Best val_loss: 1.1933555603027344
Run 2, Best epoch: 236, Best val_loss: 1.5065696239471436
Run 3, Best epoch: 144, Best val_loss: 0.6798419952392578
Run 4, Best epoch: 437, Best val_loss: 1.5100750923156738
Run 5, Best epoch: 34, Best val_loss: 0.6461954116821289
Run 6, Best epoch: 278, Best val_loss: 1.1738731861114502
Run 7, Best epoch: 153, Best val_loss: 1.44484281539917
Run 8, Best epoch: 52, Best val_loss: 1.4712121486663818
Run 9, Best epoch: 90, Best val_loss: 1.576592206954956
Run 10, Best epoch: 33, Best val_loss: 1.2295295000076294
Run 11, Best epoch: 498, Best val_loss: 1.5706506967544556
Run 12, Best epoch: 109, Best val_loss: 0.6548606753349304
Run 13, Best epoch: 2, Best val_loss: 0.8764736652374268
Run 14, Best epoch: 12, Best val_loss: 1.5757187604904175
Run 15, Best epoch: 3, Best val_loss: 0.8455349206924438
Run 16, Best epoch: 65, Best val_loss: 1.22725248336792
Run 17, Best epoch: 46, Best val_loss: 0.8975233435630798
Run 18, Best epoch: 0, Best val_loss: 0.7080209851264954
Run 19, Best epoch: 5, Best val_loss: 0.8343766927719116
Run 20, Best epoch: 10, Best val_loss: 1.611477255821228
