Run 1, Best epoch: 551, Best val_loss: 2.945988893508911
Run 2, Best epoch: 1007, Best val_loss: 7.308986663818359
Run 3, Best epoch: 194, Best val_loss: 1.1457163095474243
Run 4, Best epoch: 240, Best val_loss: 7.247225284576416
Run 5, Best epoch: 279, Best val_loss: 0.9893175959587097
Run 6, Best epoch: 392, Best val_loss: 2.829843521118164
Run 7, Best epoch: 723, Best val_loss: 4.146604537963867
Run 8, Best epoch: 577, Best val_loss: 5.8689141273498535
Run 9, Best epoch: 25, Best val_loss: 4.795584201812744
Run 10, Best epoch: 710, Best val_loss: 3.2036068439483643
Run 11, Best epoch: 34, Best val_loss: 4.40234899520874
Run 12, Best epoch: 239, Best val_loss: 1.016102910041809
Run 13, Best epoch: 31, Best val_loss: 1.7832701206207275
Run 14, Best epoch: 8, Best val_loss: 7.352301120758057
Run 15, Best epoch: 244, Best val_loss: 1.573495626449585
Run 16, Best epoch: 251, Best val_loss: 2.8240747451782227
Run 17, Best epoch: 221, Best val_loss: 1.7369545698165894
Run 18, Best epoch: 1, Best val_loss: 1.171553373336792
Run 19, Best epoch: 272, Best val_loss: 1.595197081565857
Run 20, Best epoch: 150, Best val_loss: 4.455060958862305
