Run 1, Best epoch: 16, Best val_loss: 2.7167093753814697
Run 2, Best epoch: 52, Best val_loss: 7.212859153747559
Run 3, Best epoch: 48, Best val_loss: 1.0428400039672852
Run 4, Best epoch: 16, Best val_loss: 6.98745059967041
Run 5, Best epoch: 14, Best val_loss: 1.0622762441635132
Run 6, Best epoch: 9, Best val_loss: 2.709080696105957
Run 7, Best epoch: 11, Best val_loss: 3.903428792953491
Run 8, Best epoch: 48, Best val_loss: 6.041626930236816
Run 9, Best epoch: 626, Best val_loss: 4.529228687286377
Run 10, Best epoch: 3, Best val_loss: 2.962169647216797
Run 11, Best epoch: 2, Best val_loss: 4.513500690460205
Run 12, Best epoch: 40, Best val_loss: 1.0813847780227661
Run 13, Best epoch: 1, Best val_loss: 1.8288851976394653
Run 14, Best epoch: 550, Best val_loss: 7.090297698974609
Run 15, Best epoch: 6, Best val_loss: 1.6314867734909058
Run 16, Best epoch: 8, Best val_loss: 2.731705665588379
Run 17, Best epoch: 8, Best val_loss: 1.7113606929779053
Run 18, Best epoch: 18, Best val_loss: 1.0426251888275146
Run 19, Best epoch: 5, Best val_loss: 1.67702054977417
Run 20, Best epoch: 3, Best val_loss: 4.429020404815674
