Run 1, Best epoch: 939, Best val_loss: 2.9896106719970703
Run 2, Best epoch: 0, Best val_loss: 7.360523700714111
Run 3, Best epoch: 989, Best val_loss: 0.9632946848869324
Run 4, Best epoch: 839, Best val_loss: 7.008880615234375
Run 5, Best epoch: 92, Best val_loss: 0.9064845442771912
Run 6, Best epoch: 99, Best val_loss: 2.804837226867676
Run 7, Best epoch: 44, Best val_loss: 3.9804646968841553
Run 8, Best epoch: 507, Best val_loss: 5.569068431854248
Run 9, Best epoch: 10, Best val_loss: 4.683512210845947
Run 10, Best epoch: 604, Best val_loss: 2.807112455368042
Run 11, Best epoch: 21, Best val_loss: 4.486583232879639
Run 12, Best epoch: 362, Best val_loss: 0.9561814069747925
Run 13, Best epoch: 16, Best val_loss: 1.7571455240249634
Run 14, Best epoch: 658, Best val_loss: 7.206021308898926
Run 15, Best epoch: 76, Best val_loss: 1.5685019493103027
Run 16, Best epoch: 105, Best val_loss: 2.835787534713745
Run 17, Best epoch: 84, Best val_loss: 1.7036858797073364
Run 18, Best epoch: 323, Best val_loss: 1.0507643222808838
Run 19, Best epoch: 58, Best val_loss: 1.6144988536834717
Run 20, Best epoch: 18, Best val_loss: 4.464008331298828
