Run 1, Best epoch: 622, Best val_loss: 1.3190196752548218
Run 2, Best epoch: 363, Best val_loss: 1.5797957181930542
Run 3, Best epoch: 0, Best val_loss: 0.7102612853050232
Run 4, Best epoch: 615, Best val_loss: 1.5695990324020386
Run 5, Best epoch: 327, Best val_loss: 0.6304881572723389
Run 6, Best epoch: 1270, Best val_loss: 1.2320343255996704
Run 7, Best epoch: 644, Best val_loss: 1.5712378025054932
Run 8, Best epoch: 1178, Best val_loss: 1.431825041770935
Run 9, Best epoch: 889, Best val_loss: 1.573012113571167
Run 10, Best epoch: 133, Best val_loss: 1.2889524698257446
Run 11, Best epoch: 191, Best val_loss: 1.5973105430603027
Run 12, Best epoch: 669, Best val_loss: 0.6156887412071228
Run 13, Best epoch: 43, Best val_loss: 0.8701930046081543
Run 14, Best epoch: 56, Best val_loss: 1.6037497520446777
Run 15, Best epoch: 453, Best val_loss: 0.8296521902084351
Run 16, Best epoch: 663, Best val_loss: 1.2550048828125
Run 17, Best epoch: 433, Best val_loss: 0.8831680417060852
Run 18, Best epoch: 0, Best val_loss: 0.6682128310203552
Run 19, Best epoch: 94, Best val_loss: 0.8295971751213074
Run 20, Best epoch: 177, Best val_loss: 1.5764802694320679
