Run 1, Best epoch: 689, Best val_loss: 3.1786463260650635
Run 2, Best epoch: 43, Best val_loss: 7.362327575683594
Run 3, Best epoch: 587, Best val_loss: 1.1480002403259277
Run 4, Best epoch: 509, Best val_loss: 7.248265743255615
Run 5, Best epoch: 724, Best val_loss: 0.9203190207481384
Run 6, Best epoch: 677, Best val_loss: 2.9502456188201904
Run 7, Best epoch: 447, Best val_loss: 4.250600337982178
Run 8, Best epoch: 799, Best val_loss: 6.378236770629883
Run 9, Best epoch: 136, Best val_loss: 4.789327621459961
Run 10, Best epoch: 128, Best val_loss: 3.312331438064575
Run 11, Best epoch: 258, Best val_loss: 4.383177757263184
Run 12, Best epoch: 995, Best val_loss: 0.9649414420127869
Run 13, Best epoch: 138, Best val_loss: 1.713492512702942
Run 14, Best epoch: 86, Best val_loss: 7.33750581741333
Run 15, Best epoch: 345, Best val_loss: 1.5881836414337158
Run 16, Best epoch: 719, Best val_loss: 2.9115490913391113
Run 17, Best epoch: 642, Best val_loss: 1.67487370967865
Run 18, Best epoch: 520, Best val_loss: 1.0500311851501465
Run 19, Best epoch: 382, Best val_loss: 1.5021215677261353
Run 20, Best epoch: 559, Best val_loss: 4.335893154144287
