PCC	Loss
0.06626586616039276	1.5441421270370483
0.45964622497558594	1.1979917287826538
0.03218597173690796	1.6028069257736206
0.3926658630371094	0.7347732186317444
0.32684800028800964	1.3326150178909302
0.4941755533218384	0.7294564843177795
0.2843620479106903	1.5052154064178467
0.33433032035827637	1.543638825416565
0.39692890644073486	1.2504661083221436
0.3078879714012146	1.5617926120758057
0.40646281838417053	0.6998394131660461
0.2744550108909607	1.6854292154312134
0.0076282331719994545	1.6225719451904297
0.259366899728775	0.8835811018943787
0.25563371181488037	1.3597395420074463
0.38827383518218994	0.8948841691017151
0.2410556823015213	0.7293347120285034
0.291337251663208	0.8716526627540588
0.2981758415699005	1.6695950031280518
0.367471843957901	0.938567042350769
