Run 1, Best epoch: 225, Best val_loss: 2.766814947128296
Run 2, Best epoch: 2, Best val_loss: 7.354971408843994
Run 3, Best epoch: 140, Best val_loss: 0.9716113805770874
Run 4, Best epoch: 16, Best val_loss: 7.092929840087891
Run 5, Best epoch: 35, Best val_loss: 0.9507511258125305
Run 6, Best epoch: 30, Best val_loss: 2.68198823928833
Run 7, Best epoch: 12, Best val_loss: 3.952746629714966
Run 8, Best epoch: 97, Best val_loss: 6.142624855041504
Run 9, Best epoch: 5, Best val_loss: 4.928166389465332
Run 10, Best epoch: 252, Best val_loss: 2.925466299057007
Run 11, Best epoch: 6, Best val_loss: 4.501311779022217
Run 12, Best epoch: 83, Best val_loss: 1.0335700511932373
Run 13, Best epoch: 3, Best val_loss: 1.7956469058990479
Run 14, Best epoch: 2, Best val_loss: 7.309535026550293
Run 15, Best epoch: 11, Best val_loss: 1.6246466636657715
Run 16, Best epoch: 17, Best val_loss: 2.8319480419158936
Run 17, Best epoch: 8, Best val_loss: 1.7645231485366821
Run 18, Best epoch: 86, Best val_loss: 1.057408332824707
Run 19, Best epoch: 4, Best val_loss: 1.679008960723877
Run 20, Best epoch: 7, Best val_loss: 4.391871929168701
