Run 1, Best epoch: 559, Best val_loss: 1.289272427558899
Run 2, Best epoch: 721, Best val_loss: 1.5704896450042725
Run 3, Best epoch: 0, Best val_loss: 0.6785888671875
Run 4, Best epoch: 667, Best val_loss: 1.5608586072921753
Run 5, Best epoch: 734, Best val_loss: 0.6466638445854187
Run 6, Best epoch: 551, Best val_loss: 1.2641814947128296
Run 7, Best epoch: 171, Best val_loss: 1.5572574138641357
Run 8, Best epoch: 763, Best val_loss: 1.44076406955719
Run 9, Best epoch: 616, Best val_loss: 1.5749975442886353
Run 10, Best epoch: 112, Best val_loss: 1.2764848470687866
Run 11, Best epoch: 142, Best val_loss: 1.5949143171310425
Run 12, Best epoch: 518, Best val_loss: 0.6399960517883301
Run 13, Best epoch: 21, Best val_loss: 0.8755067586898804
Run 14, Best epoch: 50, Best val_loss: 1.6096594333648682
Run 15, Best epoch: 377, Best val_loss: 0.8356677293777466
Run 16, Best epoch: 687, Best val_loss: 1.2462891340255737
Run 17, Best epoch: 0, Best val_loss: 0.8882931470870972
Run 18, Best epoch: 0, Best val_loss: 0.6678913831710815
Run 19, Best epoch: 55, Best val_loss: 0.8363781571388245
Run 20, Best epoch: 88, Best val_loss: 1.580666422843933
