Run 1, Best epoch: 234, Best val_loss: 3.0140039920806885
Run 2, Best epoch: 8, Best val_loss: 7.390632152557373
Run 3, Best epoch: 530, Best val_loss: 1.1605567932128906
Run 4, Best epoch: 488, Best val_loss: 7.0778703689575195
Run 5, Best epoch: 698, Best val_loss: 0.9693888425827026
Run 6, Best epoch: 158, Best val_loss: 2.7948195934295654
Run 7, Best epoch: 141, Best val_loss: 4.040332317352295
Run 8, Best epoch: 599, Best val_loss: 5.903985500335693
Run 9, Best epoch: 29, Best val_loss: 4.77295446395874
Run 10, Best epoch: 847, Best val_loss: 3.0339109897613525
Run 11, Best epoch: 60, Best val_loss: 4.398736000061035
Run 12, Best epoch: 1176, Best val_loss: 0.991193413734436
Run 13, Best epoch: 29, Best val_loss: 1.7621593475341797
Run 14, Best epoch: 3, Best val_loss: 7.329741954803467
Run 15, Best epoch: 131, Best val_loss: 1.624979853630066
Run 16, Best epoch: 126, Best val_loss: 2.8452534675598145
Run 17, Best epoch: 229, Best val_loss: 1.736754059791565
Run 18, Best epoch: 3, Best val_loss: 1.1666158437728882
Run 19, Best epoch: 58, Best val_loss: 1.6400634050369263
Run 20, Best epoch: 61, Best val_loss: 4.450470447540283
