Run 1, Best epoch: 545, Best val_loss: 3.001349449157715
Run 2, Best epoch: 0, Best val_loss: 7.354754447937012
Run 3, Best epoch: 151, Best val_loss: 1.1155409812927246
Run 4, Best epoch: 319, Best val_loss: 7.183748245239258
Run 5, Best epoch: 138, Best val_loss: 0.9639984965324402
Run 6, Best epoch: 192, Best val_loss: 2.7531790733337402
Run 7, Best epoch: 109, Best val_loss: 4.056229591369629
Run 8, Best epoch: 871, Best val_loss: 5.554184436798096
Run 9, Best epoch: 297, Best val_loss: 4.7726922035217285
Run 10, Best epoch: 643, Best val_loss: 3.1189661026000977
Run 11, Best epoch: 96, Best val_loss: 4.364757537841797
Run 12, Best epoch: 885, Best val_loss: 0.8987275958061218
Run 13, Best epoch: 43, Best val_loss: 1.6887176036834717
Run 14, Best epoch: 280, Best val_loss: 7.301468372344971
Run 15, Best epoch: 219, Best val_loss: 1.5433074235916138
Run 16, Best epoch: 267, Best val_loss: 2.7701308727264404
Run 17, Best epoch: 123, Best val_loss: 1.688284993171692
Run 18, Best epoch: 1116, Best val_loss: 1.013168454170227
Run 19, Best epoch: 86, Best val_loss: 1.5420705080032349
Run 20, Best epoch: 140, Best val_loss: 4.322511196136475
