Run 1, Best epoch: 299, Best val_loss: 1.2184170484542847
Run 2, Best epoch: 241, Best val_loss: 1.5277231931686401
Run 3, Best epoch: 162, Best val_loss: 0.6454650163650513
Run 4, Best epoch: 504, Best val_loss: 1.5407719612121582
Run 5, Best epoch: 80, Best val_loss: 0.6247480511665344
Run 6, Best epoch: 678, Best val_loss: 1.2024224996566772
Run 7, Best epoch: 64, Best val_loss: 1.5169671773910522
Run 8, Best epoch: 148, Best val_loss: 1.436421513557434
Run 9, Best epoch: 102, Best val_loss: 1.549241542816162
Run 10, Best epoch: 613, Best val_loss: 1.2565816640853882
Run 11, Best epoch: 21, Best val_loss: 1.5809879302978516
Run 12, Best epoch: 112, Best val_loss: 0.6245194673538208
Run 13, Best epoch: 5, Best val_loss: 0.8814979791641235
Run 14, Best epoch: 20, Best val_loss: 1.5699726343154907
Run 15, Best epoch: 33, Best val_loss: 0.827796220779419
Run 16, Best epoch: 87, Best val_loss: 1.207740068435669
Run 17, Best epoch: 38, Best val_loss: 0.848541796207428
Run 18, Best epoch: 43, Best val_loss: 0.6641119718551636
Run 19, Best epoch: 9, Best val_loss: 0.8300931453704834
Run 20, Best epoch: 622, Best val_loss: 1.504675030708313
