Run 1, Best epoch: 938, Best val_loss: 1.1787925958633423
Run 2, Best epoch: 563, Best val_loss: 1.5472478866577148
Run 3, Best epoch: 3, Best val_loss: 0.7027600407600403
Run 4, Best epoch: 334, Best val_loss: 1.5611824989318848
Run 5, Best epoch: 144, Best val_loss: 0.6250934600830078
Run 6, Best epoch: 737, Best val_loss: 1.2139705419540405
Run 7, Best epoch: 723, Best val_loss: 1.509731650352478
Run 8, Best epoch: 445, Best val_loss: 1.426304578781128
Run 9, Best epoch: 38, Best val_loss: 1.5622118711471558
Run 10, Best epoch: 36, Best val_loss: 1.2186733484268188
Run 11, Best epoch: 59, Best val_loss: 1.5765724182128906
Run 12, Best epoch: 165, Best val_loss: 0.6096474528312683
Run 13, Best epoch: 8, Best val_loss: 0.8755375146865845
Run 14, Best epoch: 39, Best val_loss: 1.6106699705123901
Run 15, Best epoch: 137, Best val_loss: 0.8332086205482483
Run 16, Best epoch: 190, Best val_loss: 1.2344670295715332
Run 17, Best epoch: 75, Best val_loss: 0.863193690776825
Run 18, Best epoch: 93, Best val_loss: 0.6988044381141663
Run 19, Best epoch: 36, Best val_loss: 0.8222653269767761
Run 20, Best epoch: 32, Best val_loss: 1.568282961845398
