Run 1, Best epoch: 829, Best val_loss: 1.2479535341262817
Run 2, Best epoch: 902, Best val_loss: 1.5424058437347412
Run 3, Best epoch: 59, Best val_loss: 0.7010139226913452
Run 4, Best epoch: 703, Best val_loss: 1.565773367881775
Run 5, Best epoch: 42, Best val_loss: 0.6274685859680176
Run 6, Best epoch: 748, Best val_loss: 1.2295562028884888
Run 7, Best epoch: 622, Best val_loss: 1.5558993816375732
Run 8, Best epoch: 776, Best val_loss: 1.427355408668518
Run 9, Best epoch: 360, Best val_loss: 1.5905017852783203
Run 10, Best epoch: 158, Best val_loss: 1.2780249118804932
Run 11, Best epoch: 113, Best val_loss: 1.595405101776123
Run 12, Best epoch: 261, Best val_loss: 0.6256643533706665
Run 13, Best epoch: 25, Best val_loss: 0.8588305115699768
Run 14, Best epoch: 82, Best val_loss: 1.598974585533142
Run 15, Best epoch: 186, Best val_loss: 0.8387675881385803
Run 16, Best epoch: 1005, Best val_loss: 1.2173444032669067
Run 17, Best epoch: 185, Best val_loss: 0.8740663528442383
Run 18, Best epoch: 190, Best val_loss: 0.735210120677948
Run 19, Best epoch: 44, Best val_loss: 0.8249012231826782
Run 20, Best epoch: 57, Best val_loss: 1.5636268854141235
