PCC	Loss
0.021729057654738426	1.5553399324417114
0.4378511905670166	1.24663245677948
0.029767537489533424	1.5782833099365234
0.3582645058631897	0.7408873438835144
0.4018348157405853	1.360092043876648
0.4640107750892639	0.7172418832778931
0.47052082419395447	1.446232795715332
0.3448164761066437	1.5667210817337036
0.3984675109386444	1.2801384925842285
0.30014997720718384	1.6044752597808838
0.40736621618270874	0.6892567276954651
0.29456618428230286	1.6230882406234741
0.007180162705481052	1.6103981733322144
0.3024677634239197	0.9026557207107544
0.38777902722358704	1.321608066558838
0.2992570698261261	0.8986954092979431
0.4198221266269684	0.7419485449790955
0.3741905093193054	0.871698260307312
0.36416783928871155	1.6193299293518066
0.38579225540161133	0.8778342008590698
