epoch,train_loss,val_loss,train_pcc,val_pcc
1,3.565744161605835,1.8715614080429077,0.004794549662619829,-0.024347249418497086
2,3.4132511615753174,1.7849098443984985,0.08038437366485596,0.06505760550498962
3,3.1675291061401367,1.764382243156433,0.09080183506011963,0.15836487710475922
4,3.0932066440582275,1.7930912971496582,0.18478666245937347,0.19559934735298157
5,2.9999825954437256,1.7647885084152222,0.25157350301742554,0.23019181191921234
6,2.8097174167633057,1.7120827436447144,0.3439314365386963,0.24318495392799377
7,2.612797975540161,1.7463185787200928,0.33239713311195374,0.2551637291908264
8,2.4345524311065674,1.7082808017730713,0.45337510108947754,0.2693743407726288
9,2.7116618156433105,1.6795047521591187,0.40980491042137146,0.28583014011383057
10,2.4679930210113525,1.7201299667358398,0.45151475071907043,0.2967621684074402
11,2.379810333251953,1.7233951091766357,0.4451047480106354,0.2970294654369354
12,2.5576515197753906,1.7133808135986328,0.47550126910209656,0.29110202193260193
13,2.445770740509033,1.7681090831756592,0.47583991289138794,0.29888594150543213
14,2.5055317878723145,1.770272970199585,0.4873069226741791,0.3070529103279114
15,2.332520008087158,1.7630447149276733,0.4895530641078949,0.31091591715812683
16,2.2837867736816406,1.7809514999389648,0.4952032268047333,0.30901795625686646
17,2.2603657245635986,1.7254951000213623,0.5311301350593567,0.31716683506965637
18,2.3062350749969482,1.7392020225524902,0.5040903091430664,0.3256820738315582
19,2.1024937629699707,1.8533140420913696,0.5428120493888855,0.32811975479125977
20,2.361039400100708,1.686326503753662,0.5306292772293091,0.32587730884552
21,2.4198262691497803,1.7624295949935913,0.533117413520813,0.3274974524974823
22,2.260202646255493,1.9390175342559814,0.5148414969444275,0.3274373710155487
23,2.1744329929351807,1.7627129554748535,0.5556051135063171,0.33096614480018616
24,2.2468762397766113,1.7836891412734985,0.5273188352584839,0.32415711879730225
25,2.3179991245269775,1.7702529430389404,0.55914306640625,0.32827919721603394
26,2.168440341949463,1.7743085622787476,0.5405580401420593,0.33511579036712646
27,2.1700544357299805,1.8322935104370117,0.5877318978309631,0.3264674246311188
28,2.042058229446411,1.7935173511505127,0.5790208578109741,0.3284146189689636
29,2.0721044540405273,1.88352370262146,0.59244704246521,0.33186909556388855
30,2.199019193649292,1.8428294658660889,0.5880995392799377,0.3372766971588135
31,2.0296480655670166,1.8693164587020874,0.591767430305481,0.33339643478393555
32,2.0603551864624023,1.7959166765213013,0.5982134342193604,0.336440771818161
33,2.0816752910614014,1.9722880125045776,0.5703171491622925,0.3369317352771759
34,2.3168375492095947,1.7999540567398071,0.5701038241386414,0.3384971022605896
35,2.059058427810669,1.8040536642074585,0.5873798727989197,0.33661550283432007
36,1.9767217636108398,1.8562625646591187,0.6233701705932617,0.3391502797603607
37,2.0099916458129883,1.6790615320205688,0.576782763004303,0.3432425558567047
38,2.1169846057891846,1.815995693206787,0.5691508054733276,0.33914658427238464
39,1.9132980108261108,1.847049593925476,0.6217567324638367,0.33720681071281433
40,1.9591968059539795,1.8272732496261597,0.6190638542175293,0.33519625663757324
41,2.0019989013671875,1.8729623556137085,0.605996310710907,0.32689547538757324
42,2.0435426235198975,1.9678329229354858,0.6127462387084961,0.32762739062309265
43,2.004794120788574,1.7840944528579712,0.607630729675293,0.33756643533706665
44,2.0763356685638428,1.9543697834014893,0.5930492877960205,0.32170018553733826
45,1.907068133354187,1.8625099658966064,0.6158347129821777,0.3238789141178131
46,2.1379988193511963,1.7980769872665405,0.6062785387039185,0.33123695850372314
47,1.96612548828125,1.752762794494629,0.6232049465179443,0.33918413519859314
48,1.9242148399353027,1.9457199573516846,0.6219739317893982,0.33737364411354065
49,1.884897232055664,1.8084776401519775,0.6117197871208191,0.3361138105392456
50,1.8743822574615479,2.0466551780700684,0.6580787301063538,0.3373945951461792
51,1.8903560638427734,1.786200761795044,0.6297013759613037,0.33804214000701904
52,2.040684938430786,1.954514503479004,0.6194919943809509,0.3264225423336029
53,1.915047287940979,1.9117122888565063,0.6398206949234009,0.3377557098865509
54,2.058723211288452,1.8845713138580322,0.5962051749229431,0.3305616080760956
55,1.8805299997329712,1.866237759590149,0.5983836650848389,0.3382455110549927
56,1.8687924146652222,1.9285633563995361,0.6375569105148315,0.3411611020565033
57,2.080799102783203,1.8803950548171997,0.6166993975639343,0.33678874373435974
58,1.9148831367492676,1.9208735227584839,0.6348527073860168,0.34057483077049255
59,1.8399417400360107,1.9176679849624634,0.627457857131958,0.3389052748680115
60,1.9241677522659302,1.8900305032730103,0.6346873641014099,0.32659852504730225
61,2.0024611949920654,1.779377818107605,0.6034771203994751,0.330149382352829
