epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,38,,,,,5.8453450202941895,0.3936106264591217
0,38,,,4.707070827484131,0.020521705970168114,,
1,77,,,,,5.405892848968506,0.26346784830093384
1,77,,,4.587344646453857,0.030231274664402008,,
2,116,,,,,5.03228235244751,0.2388157993555069
2,116,,,4.256666660308838,0.030936241149902344,,
3,155,,,,,4.8325114250183105,0.27835407853126526
3,155,,,4.443218231201172,0.08325771987438202,,
4,194,,,,,4.759552001953125,0.2907451391220093
4,194,,,4.139557838439941,0.166407972574234,,
5,233,,,,,4.657929420471191,0.30311694741249084
5,233,,,4.050126075744629,0.1851704716682434,,
6,272,,,,,4.579075813293457,0.30805447697639465
6,272,,,4.170642375946045,0.224544495344162,,
7,311,,,,,4.559295654296875,0.30813923478126526
7,311,,,3.7907721996307373,0.2793312966823578,,
8,350,,,,,4.5128560066223145,0.3104809820652008
8,350,,,3.8629753589630127,0.31184110045433044,,
9,389,,,,,4.447756767272949,0.3133741319179535
9,389,,,3.810255289077759,0.34537604451179504,,
10,428,,,,,4.472979545593262,0.30636799335479736
10,428,,,3.6345324516296387,0.3873581290245056,,
11,467,,,,,4.498605251312256,0.3031861186027527
11,467,,,3.530465841293335,0.3991149663925171,,
12,506,,,,,4.549474239349365,0.3036120533943176
12,506,,,3.5347442626953125,0.3826857805252075,,
13,545,,,,,4.480763912200928,0.2998339831829071
13,545,,,3.1620326042175293,0.40470442175865173,,
14,584,,,,,4.544579029083252,0.30453091859817505
14,584,,,3.467299699783325,0.3973585367202759,,
15,623,,,,,4.544185161590576,0.30291807651519775
15,623,,,3.3938329219818115,0.4398811161518097,,
16,662,,,,,4.637122631072998,0.29788267612457275
16,662,,,3.2076191902160645,0.43628790974617004,,
17,701,,,,,4.600146293640137,0.2912938594818115
17,701,,,3.3201911449432373,0.4468657672405243,,
18,740,,,,,4.634897232055664,0.29517531394958496
18,740,,,3.217785358428955,0.45632410049438477,,
19,779,,,,,4.707430839538574,0.29009774327278137
19,779,,,3.3430583477020264,0.47374022006988525,,
20,818,,,,,4.847821235656738,0.27959325909614563
20,818,,,2.953927993774414,0.47942978143692017,,
21,857,,,,,4.771095275878906,0.27436548471450806
21,857,,,3.350959539413452,0.46378809213638306,,
22,896,,,,,4.786150932312012,0.2826501429080963
