epoch,step,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
26,1106,1.7882986068725586,0.5811024904251099,,
27,1147,,,3.1323471069335938,0.44538360834121704
27,1147,1.7783517837524414,0.542631208896637,,
28,1188,,,3.0109105110168457,0.4465142488479614
28,1188,1.9642540216445923,0.5139837861061096,,
29,1229,,,2.945641279220581,0.45773348212242126
29,1229,1.7841590642929077,0.5176284313201904,,
30,1270,,,3.0572898387908936,0.4589496850967407
30,1270,1.609805941581726,0.5917237997055054,,
31,1311,,,2.9558346271514893,0.4476025700569153
31,1311,1.63822603225708,0.5467826724052429,,
32,1352,,,2.9122612476348877,0.45230022072792053
32,1352,1.7693291902542114,0.5423645973205566,,
33,1393,,,2.8858389854431152,0.4645950198173523
33,1393,1.6381657123565674,0.5932783484458923,,
34,1434,,,2.8913216590881348,0.458568274974823
34,1434,1.7957406044006348,0.5864539742469788,,
35,1475,,,2.9412267208099365,0.46797433495521545
35,1475,1.7078369855880737,0.593400239944458,,
36,1516,,,2.918680429458618,0.47433286905288696
36,1516,1.8899558782577515,0.5603986382484436,,
37,1557,,,2.964740514755249,0.46545201539993286
37,1557,1.743754267692566,0.6234616637229919,,
38,1598,,,2.870887041091919,0.46752098202705383
38,1598,1.7493658065795898,0.5839738845825195,,
39,1639,,,2.9833786487579346,0.46534913778305054
39,1639,1.6889216899871826,0.604640781879425,,
40,1680,,,2.9394619464874268,0.4733842611312866
40,1680,1.8172537088394165,0.5727483034133911,,
41,1721,,,2.8657898902893066,0.4608604907989502
41,1721,1.8199923038482666,0.5895817279815674,,
42,1762,,,2.8224050998687744,0.47560635209083557
42,1762,1.6767568588256836,0.6317702531814575,,
43,1803,,,2.958435535430908,0.46429845690727234
43,1803,1.7254987955093384,0.599096417427063,,
44,1844,,,2.9814324378967285,0.4592016935348511
44,1844,1.8518799543380737,0.5949186682701111,,
45,1885,,,2.8843531608581543,0.48061349987983704
45,1885,1.6752851009368896,0.5776298642158508,,
46,1926,,,2.9228270053863525,0.47671017050743103
46,1926,1.4403364658355713,0.6149623394012451,,
47,1967,,,2.789608955383301,0.4757494628429413
47,1967,1.811142921447754,0.562990128993988,,
48,2008,,,2.9786622524261475,0.4743329882621765
48,2008,1.8280874490737915,0.5703473091125488,,
49,2049,,,2.872159719467163,0.46627524495124817
49,2049,1.6498874425888062,0.591379702091217,,
50,2090,,,2.8820436000823975,0.46626874804496765
50,2090,1.6526976823806763,0.6056992411613464,,
51,2131,,,2.8524866104125977,0.47082921862602234
51,2131,1.745612382888794,0.5810338258743286,,
52,2172,,,2.7769484519958496,0.4693645238876343
52,2172,1.6231467723846436,0.6092854142189026,,
53,2213,,,2.92583966255188,0.4738173484802246
53,2213,1.6749781370162964,0.6141126751899719,,
54,2254,,,2.8795886039733887,0.46485623717308044
54,2254,1.6175810098648071,0.6031264662742615,,
55,2295,,,2.8342208862304688,0.4665702283382416
55,2295,1.4617600440979004,0.6122044920921326,,
56,2336,,,2.9464523792266846,0.46049222350120544
56,2336,1.662760615348816,0.6316878795623779,,
57,2377,,,2.7899999618530273,0.469056636095047
57,2377,1.6826534271240234,0.6255674362182617,,
58,2418,,,2.8291923999786377,0.47955912351608276
58,2418,1.710648536682129,0.6049044728279114,,
59,2459,,,2.8346245288848877,0.4813259243965149
59,2459,1.611244559288025,0.5801079273223877,,
60,2500,,,2.8894975185394287,0.47716206312179565
60,2500,1.5412596464157104,0.6096203923225403,,
61,2541,,,2.9079864025115967,0.4691753685474396
61,2541,1.5842444896697998,0.6096052527427673,,
62,2582,,,2.8297855854034424,0.4712665379047394
62,2582,1.6562116146087646,0.6266614198684692,,
63,2623,,,2.936039686203003,0.46558746695518494
63,2623,1.5554859638214111,0.6114046573638916,,
64,2664,,,2.8287336826324463,0.46733251214027405
64,2664,1.5149372816085815,0.6212112307548523,,
65,2705,,,2.8654677867889404,0.46606358885765076
65,2705,1.4935760498046875,0.6468257308006287,,
66,2746,,,2.8841326236724854,0.4821838140487671
66,2746,1.6524401903152466,0.6167260408401489,,
67,2787,,,2.937250852584839,0.47442182898521423
67,2787,1.6772056818008423,0.6029156446456909,,
68,2828,,,2.905026435852051,0.4730420708656311
68,2828,1.653870701789856,0.5836727619171143,,
69,2869,,,2.920555591583252,0.4795493483543396
69,2869,1.4738516807556152,0.6048261523246765,,
70,2910,,,2.8707399368286133,0.4696425497531891
70,2910,1.4425601959228516,0.635832667350769,,
71,2951,,,2.853271961212158,0.48026207089424133
71,2951,1.6274994611740112,0.6088429093360901,,
72,2992,,,2.9151055812835693,0.471036434173584
72,2992,1.5568642616271973,0.6470902562141418,,
73,3033,,,2.8952858448028564,0.46480852365493774
73,3033,1.4989750385284424,0.6382010579109192,,
74,3074,,,2.827350378036499,0.4650718867778778
74,3074,1.720744252204895,0.5938912630081177,,
75,3115,,,2.8451426029205322,0.4759599566459656
75,3115,1.5672063827514648,0.6339349746704102,,
76,3156,,,2.956446886062622,0.46366608142852783
76,3156,1.6489901542663574,0.6332743763923645,,
77,3197,,,2.9254565238952637,0.46801674365997314
77,3197,1.7060437202453613,0.6260755658149719,,
78,3238,,,2.906219005584717,0.46813902258872986
78,3238,1.592220425605774,0.6229763627052307,,
79,3279,,,2.8985555171966553,0.4631914794445038
79,3279,1.6066752672195435,0.6198780536651611,,
80,3320,,,2.975682020187378,0.47257086634635925
80,3320,1.7373971939086914,0.6008751392364502,,
81,3361,,,2.789991855621338,0.4792005121707916
81,3361,1.6826516389846802,0.5921268463134766,,
82,3402,,,2.91579008102417,0.47347474098205566
82,3402,1.4071365594863892,0.6547809839248657,,
83,3443,,,2.846688747406006,0.47369384765625
83,3443,1.5866702795028687,0.6135215163230896,,
84,3484,,,2.8864922523498535,0.45678651332855225
84,3484,1.518166422843933,0.6533039808273315,,
85,3525,,,2.8396308422088623,0.45556530356407166
85,3525,1.488108515739441,0.6622243523597717,,
86,3566,,,2.8592145442962646,0.46038609743118286
86,3566,1.5242609977722168,0.5981834530830383,,
87,3607,,,2.8573760986328125,0.4501267373561859
87,3607,1.5285829305648804,0.6318979263305664,,
88,3648,,,2.8313400745391846,0.46105387806892395
88,3648,1.7352818250656128,0.613025963306427,,
89,3689,,,2.854792833328247,0.45225250720977783
89,3689,1.5146952867507935,0.6620957255363464,,
90,3730,,,2.946265459060669,0.4557963013648987
90,3730,1.5530704259872437,0.6355689167976379,,
91,3771,,,2.84675931930542,0.45794034004211426
91,3771,1.6161950826644897,0.6190065741539001,,
92,3812,,,2.9185407161712646,0.4616051912307739
92,3812,1.4422614574432373,0.6483969688415527,,
93,3853,,,2.959841251373291,0.44958770275115967
93,3853,1.4890707731246948,0.6334596276283264,,
94,3894,,,2.7876503467559814,0.47039514780044556
94,3894,1.4331063032150269,0.6451300382614136,,
95,3935,,,2.8692705631256104,0.4552467465400696
95,3935,1.4582581520080566,0.6360633969306946,,
96,3976,,,2.830414295196533,0.4593569040298462
96,3976,1.41762113571167,0.6720305681228638,,
97,4017,,,2.9724628925323486,0.4366304576396942
97,4017,1.3515405654907227,0.6674128174781799,,
98,4058,,,2.852365493774414,0.4495120346546173
98,4058,1.5073961019515991,0.6134485006332397,,
99,4099,,,2.9125194549560547,0.44269347190856934
99,4099,1.424326777458191,0.6709531545639038,,
100,4140,,,2.9040603637695312,0.4521980881690979
100,4140,1.7134959697723389,0.6152323484420776,,
101,4181,,,2.8456461429595947,0.44595107436180115
101,4181,1.5464683771133423,0.6446986794471741,,
102,4222,,,2.8909623622894287,0.4513535499572754
102,4222,1.6298449039459229,0.6395828127861023,,
103,4263,,,2.909987211227417,0.44570034742355347
103,4263,1.7482411861419678,0.6276060342788696,,
104,4304,,,2.8506555557250977,0.44771072268486023
104,4304,1.4978835582733154,0.651957094669342,,
105,4345,,,2.925466537475586,0.43705761432647705
105,4345,1.4671531915664673,0.646533727645874,,
106,4386,,,2.9725029468536377,0.4266728162765503
106,4386,1.4743940830230713,0.6374866962432861,,
107,4427,,,2.9814794063568115,0.42422112822532654
107,4427,1.5027074813842773,0.6171667575836182,,
108,4468,,,2.8767340183258057,0.4488734304904938
108,4468,1.506608486175537,0.6601043939590454,,
109,4509,,,2.969485282897949,0.44245797395706177
109,4509,1.431246280670166,0.6531795263290405,,
110,4550,,,2.932192802429199,0.4336058795452118
110,4550,1.4776320457458496,0.6285768747329712,,
111,4591,,,2.998009204864502,0.43830519914627075
111,4591,1.444517731666565,0.7005993723869324,,
112,4632,,,2.8550028800964355,0.44664978981018066
112,4632,1.565418004989624,0.6439051628112793,,
113,4673,,,2.8402278423309326,0.4558503031730652
113,4673,1.4307310581207275,0.6564512848854065,,
114,4714,,,2.944488048553467,0.45195019245147705
114,4714,1.4780874252319336,0.6775013208389282,,
115,4755,,,2.864900588989258,0.4450249969959259
115,4755,1.322689414024353,0.6970748901367188,,
116,4796,,,2.881206750869751,0.4592598080635071
116,4796,1.6473723649978638,0.6475489735603333,,
117,4837,,,2.9022419452667236,0.46187904477119446
117,4837,1.472658634185791,0.667020857334137,,
118,4878,,,2.8136000633239746,0.47643521428108215
118,4878,1.4026707410812378,0.6399263739585876,,
119,4919,,,2.8340139389038086,0.47055500745773315
119,4919,1.6145886182785034,0.6913270950317383,,
120,4960,,,2.820772886276245,0.4646521806716919
120,4960,1.6145145893096924,0.6358213424682617,,
121,5001,,,2.870105743408203,0.4633634388446808
121,5001,1.471513271331787,0.6921743750572205,,
122,5042,,,2.742480993270874,0.4691252112388611
122,5042,1.5456997156143188,0.6737868785858154,,
123,5083,,,2.884507417678833,0.4708333909511566
123,5083,1.408825159072876,0.677047610282898,,
124,5124,,,2.8851380348205566,0.45722681283950806
124,5124,1.4400616884231567,0.6842906475067139,,
125,5165,,,2.899294853210449,0.44934922456741333
125,5165,1.3433314561843872,0.6935743689537048,,
126,5206,,,2.8892526626586914,0.45369675755500793
126,5206,1.6493353843688965,0.6761971116065979,,
127,5247,,,2.931459665298462,0.45937594771385193
127,5247,1.4985575675964355,0.6559082865715027,,
128,5288,,,2.7931249141693115,0.47770121693611145
128,5288,1.501362681388855,0.6512865424156189,,
129,5329,,,2.8634934425354004,0.45850178599357605
129,5329,1.345790982246399,0.6865665912628174,,
130,5370,,,2.8844101428985596,0.44583237171173096
130,5370,1.5947265625,0.6575865149497986,,
131,5411,,,2.7758021354675293,0.4616163671016693
131,5411,1.4980416297912598,0.6602214574813843,,
132,5452,,,2.873612642288208,0.4691142141819
132,5452,1.2671566009521484,0.6991071701049805,,
133,5493,,,2.8310482501983643,0.4606931805610657
133,5493,1.3038126230239868,0.6804636120796204,,
134,5534,,,2.8990955352783203,0.44411587715148926
134,5534,1.4664205312728882,0.6871359348297119,,
135,5575,,,2.9432871341705322,0.4335792660713196
135,5575,1.4737870693206787,0.6716576218605042,,
136,5616,,,2.8710215091705322,0.45753026008605957
136,5616,1.482270359992981,0.6538059711456299,,
137,5657,,,2.8840889930725098,0.455247700214386
137,5657,1.3963598012924194,0.6844883561134338,,
138,5698,,,2.9131555557250977,0.44256091117858887
138,5698,1.524685263633728,0.6612159609794617,,
139,5739,,,3.0386412143707275,0.42526790499687195
139,5739,1.3683000802993774,0.6549131870269775,,
140,5780,,,2.975334405899048,0.424172580242157
140,5780,1.508639931678772,0.6492834091186523,,
141,5821,,,2.9766268730163574,0.4322906732559204
141,5821,1.323242425918579,0.6510823369026184,,
142,5862,,,2.890993595123291,0.43665972352027893
142,5862,1.3357348442077637,0.6764074563980103,,
143,5903,,,2.958390712738037,0.428744375705719
143,5903,1.4162148237228394,0.6555259823799133,,
144,5944,,,2.8728725910186768,0.45530223846435547
144,5944,1.554230809211731,0.6945773363113403,,
145,5985,,,2.8432230949401855,0.44898101687431335
145,5985,1.5016655921936035,0.6694493889808655,,
146,6026,,,2.978437900543213,0.44534242153167725
146,6026,1.3107497692108154,0.6721275448799133,,
147,6067,,,2.920093297958374,0.4317808747291565
147,6067,1.364746332168579,0.6965888738632202,,
148,6108,,,2.8594751358032227,0.4548117518424988
148,6108,1.5352363586425781,0.6583916544914246,,
149,6149,,,2.94124436378479,0.4465327858924866
149,6149,1.495726466178894,0.6508873701095581,,
150,6190,,,2.796381950378418,0.44207966327667236
150,6190,1.3684179782867432,0.6965969800949097,,
151,6231,,,2.846778392791748,0.44165241718292236
151,6231,1.4207963943481445,0.7077768445014954,,
152,6272,,,2.8108458518981934,0.46448954939842224
152,6272,1.4733437299728394,0.7024833559989929,,
153,6313,,,2.8002426624298096,0.4813266694545746
153,6313,1.3591762781143188,0.6591669917106628,,
154,6354,,,2.8152153491973877,0.47031742334365845
154,6354,1.4414727687835693,0.6789133548736572,,
155,6395,,,2.9275553226470947,0.45236220955848694
155,6395,1.5229076147079468,0.675468921661377,,
156,6436,,,2.8800861835479736,0.4647371470928192
156,6436,1.42886483669281,0.679344892501831,,
157,6477,,,2.7827820777893066,0.4666746258735657
157,6477,1.3170065879821777,0.6893802881240845,,
158,6518,,,2.8115649223327637,0.4665844142436981
158,6518,1.2461514472961426,0.7004889249801636,,
159,6559,,,2.888550043106079,0.46203961968421936
159,6559,1.4414680004119873,0.6831756234169006,,
160,6600,,,2.9447760581970215,0.45855334401130676
160,6600,1.4776452779769897,0.6840663552284241,,
161,6641,,,2.9202170372009277,0.4447403848171234
161,6641,1.3122234344482422,0.7029217481613159,,
162,6682,,,2.9434962272644043,0.45354828238487244
162,6682,1.3734104633331299,0.6933961510658264,,
163,6723,,,2.8250765800476074,0.4603448510169983
163,6723,1.5309654474258423,0.6428710222244263,,
164,6764,,,2.8377327919006348,0.45916393399238586
164,6764,1.4178684949874878,0.6604278087615967,,
165,6805,,,2.8911242485046387,0.45363128185272217
165,6805,1.3768808841705322,0.6719549894332886,,
166,6846,,,2.831631898880005,0.4524596929550171
166,6846,1.2693812847137451,0.6751542687416077,,
167,6887,,,2.8550338745117188,0.45835259556770325
167,6887,1.460534691810608,0.7131215929985046,,
168,6928,,,2.822037935256958,0.4678363800048828
168,6928,1.471476674079895,0.6957951188087463,,
169,6969,,,2.8710527420043945,0.45963484048843384
169,6969,1.373979926109314,0.6690698266029358,,
170,7010,,,2.9161248207092285,0.4581321179866791
170,7010,1.5741307735443115,0.6656757593154907,,
171,7051,,,2.807742118835449,0.4549106955528259
171,7051,1.4666177034378052,0.6910257935523987,,
172,7092,,,3.016239881515503,0.44618016481399536
172,7092,1.4242548942565918,0.6670965552330017,,
173,7133,,,2.903773784637451,0.4400135576725006
173,7133,1.3565654754638672,0.6928724646568298,,
174,7174,,,2.9115264415740967,0.4374838173389435
174,7174,1.2940915822982788,0.6948374509811401,,
175,7215,,,2.82784366607666,0.45176833868026733
175,7215,1.5371878147125244,0.6682150363922119,,
176,7256,,,2.933276414871216,0.4537404775619507
176,7256,1.3549940586090088,0.6653145551681519,,
177,7297,,,2.8920750617980957,0.4629772901535034
177,7297,1.5309581756591797,0.7109512686729431,,
178,7338,,,2.9298906326293945,0.43994492292404175
178,7338,1.2496001720428467,0.6935705542564392,,
179,7379,,,2.9736835956573486,0.43284890055656433
179,7379,1.333522915840149,0.7097523808479309,,
180,7420,,,2.9845266342163086,0.43960967659950256
180,7420,1.3636802434921265,0.6778165102005005,,
181,7461,,,2.9915289878845215,0.4328555166721344
181,7461,1.4592503309249878,0.7017556428909302,,
182,7502,,,2.9227943420410156,0.4345257878303528
182,7502,1.4493130445480347,0.6881803870201111,,
183,7543,,,2.988098382949829,0.42980125546455383
183,7543,1.4642395973205566,0.6864395141601562,,
184,7584,,,2.9639828205108643,0.4210543632507324
184,7584,1.3685548305511475,0.6852757930755615,,
185,7625,,,2.9512760639190674,0.4280020296573639
185,7625,1.2785508632659912,0.6920517683029175,,
186,7666,,,2.9761338233947754,0.41206175088882446
186,7666,1.2297247648239136,0.6904661059379578,,
187,7707,,,2.986424207687378,0.41633063554763794
187,7707,1.5029226541519165,0.6958364844322205,,
188,7748,,,3.0649428367614746,0.3937687277793884
188,7748,1.2331396341323853,0.707805335521698,,
189,7789,,,2.9746217727661133,0.40967828035354614
189,7789,1.3375399112701416,0.6982202529907227,,
190,7830,,,2.953409433364868,0.4342542886734009
190,7830,1.3302804231643677,0.6996893286705017,,
191,7871,,,3.017709255218506,0.4303314983844757
191,7871,1.2002228498458862,0.709974467754364,,
192,7912,,,2.8816630840301514,0.44349539279937744
192,7912,1.422167181968689,0.704673171043396,,
193,7953,,,3.006474494934082,0.43904364109039307
193,7953,1.420501947402954,0.6937153339385986,,
194,7994,,,2.8889710903167725,0.4387655258178711
194,7994,1.3133997917175293,0.6936161518096924,,
195,8035,,,3.0235793590545654,0.4291532039642334
195,8035,1.37198007106781,0.7083703875541687,,
196,8076,,,2.9867138862609863,0.4346176087856293
196,8076,1.6426042318344116,0.6763637065887451,,
197,8117,,,2.9522852897644043,0.4335505962371826
197,8117,1.3109315633773804,0.6940092444419861,,
198,8158,,,2.984649181365967,0.43257012963294983
198,8158,1.3803120851516724,0.6949045658111572,,
199,8199,,,2.906273603439331,0.4497976303100586
199,8199,1.2521576881408691,0.6994131207466125,,
200,8240,,,2.962218999862671,0.4277343153953552
200,8240,1.4127153158187866,0.6971706748008728,,
201,8281,,,2.9874138832092285,0.42644166946411133
201,8281,1.174331545829773,0.7243980765342712,,
202,8322,,,2.9792120456695557,0.4275887906551361
202,8322,1.3548707962036133,0.6996908783912659,,
203,8363,,,3.040419101715088,0.42681270837783813
203,8363,1.3783634901046753,0.7058324813842773,,
204,8404,,,3.035168409347534,0.4340757131576538
204,8404,1.4148765802383423,0.705694854259491,,
205,8445,,,2.9511666297912598,0.4479891359806061
205,8445,1.4951108694076538,0.6743054389953613,,
206,8486,,,2.9224894046783447,0.439864844083786
206,8486,1.446353554725647,0.6735249161720276,,
207,8527,,,2.8648312091827393,0.4712134599685669
207,8527,1.3030462265014648,0.6984077095985413,,
208,8568,,,2.904893159866333,0.46372124552726746
208,8568,1.3090109825134277,0.7088472247123718,,
209,8609,,,2.9685943126678467,0.4612827003002167
209,8609,1.3516879081726074,0.6861292719841003,,
210,8650,,,3.023280620574951,0.445014089345932
210,8650,1.4498915672302246,0.6885139346122742,,
211,8691,,,2.9557292461395264,0.4496234953403473
211,8691,1.3773906230926514,0.688449501991272,,
212,8732,,,2.9545435905456543,0.443273663520813
212,8732,1.3664196729660034,0.702771782875061,,
213,8773,,,2.987018585205078,0.43206146359443665
213,8773,1.2519404888153076,0.6972424387931824,,
214,8814,,,3.052564859390259,0.41867733001708984
214,8814,1.4246259927749634,0.7090699672698975,,
215,8855,,,2.9692494869232178,0.4292833209037781
215,8855,1.5157369375228882,0.6961004137992859,,
216,8896,,,2.960658073425293,0.459999144077301
216,8896,1.3440601825714111,0.7222991585731506,,
217,8937,,,2.8753786087036133,0.46621614694595337
217,8937,1.3125430345535278,0.6794067025184631,,
218,8978,,,2.894623041152954,0.4588256776332855
218,8978,1.3579001426696777,0.6938807368278503,,
219,9019,,,2.9131431579589844,0.4482872188091278
219,9019,1.3164238929748535,0.7023205757141113,,
220,9060,,,2.941502094268799,0.4310194253921509
220,9060,1.3849704265594482,0.7275403738021851,,
221,9101,,,2.9903016090393066,0.43814876675605774
221,9101,1.4145232439041138,0.6704060435295105,,
222,9142,,,2.888380527496338,0.45018619298934937
222,9142,1.3441673517227173,0.6772761940956116,,
223,9183,,,2.9615790843963623,0.45315542817115784
223,9183,1.355433702468872,0.6934441328048706,,
224,9224,,,2.895085096359253,0.4763857126235962
224,9224,1.2731757164001465,0.6976463198661804,,
225,9265,,,2.844416618347168,0.47076383233070374
225,9265,1.2266126871109009,0.7259390950202942,,
226,9306,,,2.9090301990509033,0.4683700203895569
226,9306,1.2262147665023804,0.7107750177383423,,
227,9347,,,2.84611439704895,0.4749833643436432
227,9347,1.3812071084976196,0.684678316116333,,
228,9388,,,2.828921318054199,0.47588619589805603
228,9388,1.4359827041625977,0.6760841012001038,,
229,9429,,,2.882166862487793,0.4837718904018402
229,9429,1.3404895067214966,0.7261707186698914,,
230,9470,,,2.7836241722106934,0.48331376910209656
230,9470,1.4445488452911377,0.6926276683807373,,
231,9511,,,2.8175461292266846,0.48074647784233093
231,9511,1.3849860429763794,0.7207697033882141,,
232,9552,,,2.8342299461364746,0.47542041540145874
232,9552,1.2943543195724487,0.7286145091056824,,
233,9593,,,2.8231613636016846,0.4675036668777466
233,9593,1.2980632781982422,0.7146748304367065,,
234,9634,,,2.8502631187438965,0.46566683053970337
234,9634,1.392238736152649,0.680808961391449,,
235,9675,,,2.9059746265411377,0.4531726539134979
235,9675,1.3576760292053223,0.695354163646698,,
236,9716,,,2.8738420009613037,0.46187111735343933
236,9716,1.274375319480896,0.7191197276115417,,
237,9757,,,2.875048875808716,0.46786415576934814
237,9757,1.2153329849243164,0.715741753578186,,
238,9798,,,2.9016923904418945,0.4702084958553314
238,9798,1.4305951595306396,0.6887862086296082,,
239,9839,,,2.811023473739624,0.47691014409065247
239,9839,1.2329798936843872,0.7305014729499817,,
240,9880,,,2.8562326431274414,0.4649958610534668
240,9880,1.1865686178207397,0.7098803520202637,,
241,9921,,,2.939232587814331,0.44879022240638733
241,9921,1.360481858253479,0.7016921043395996,,
242,9962,,,2.8743643760681152,0.4482422173023224
242,9962,1.3054182529449463,0.7159567475318909,,
243,10003,,,2.8847298622131348,0.4485172629356384
243,10003,1.2840410470962524,0.7222438454627991,,
244,10044,,,2.937995672225952,0.4469996392726898
244,10044,1.4317238330841064,0.7123506665229797,,
245,10085,,,2.8268840312957764,0.45370301604270935
245,10085,1.2990806102752686,0.6767911314964294,,
246,10126,,,2.885340929031372,0.46513986587524414
246,10126,1.2589205503463745,0.6957494020462036,,
247,10167,,,2.891564130783081,0.45539015531539917
247,10167,1.4122252464294434,0.7068600058555603,,
248,10208,,,2.895411729812622,0.4505753517150879
248,10208,1.2960864305496216,0.6959259510040283,,
249,10249,,,2.9090845584869385,0.44800901412963867
249,10249,1.3878930807113647,0.6723371148109436,,
250,10290,,,2.9299607276916504,0.45514053106307983
250,10290,1.29362952709198,0.7161211967468262,,
251,10331,,,2.9086718559265137,0.4424891173839569
251,10331,1.2341272830963135,0.7234691977500916,,
252,10372,,,3.015024185180664,0.44154977798461914
252,10372,1.216370701789856,0.7209422588348389,,
253,10413,,,2.904881000518799,0.44058939814567566
253,10413,1.3061572313308716,0.7151471972465515,,
254,10454,,,2.946072578430176,0.43607446551322937
254,10454,1.3630722761154175,0.6947917342185974,,
255,10495,,,2.984651803970337,0.43837451934814453
255,10495,1.149553656578064,0.7183740139007568,,
256,10536,,,2.908612012863159,0.4536456763744354
256,10536,1.221762776374817,0.7266511917114258,,
257,10577,,,2.8992867469787598,0.4389812648296356
257,10577,1.3198715448379517,0.7128283977508545,,
258,10618,,,2.9547500610351562,0.4387933313846588
258,10618,1.2168256044387817,0.7167907357215881,,
259,10659,,,3.045746326446533,0.4286346137523651
259,10659,1.2286986112594604,0.7322064638137817,,
260,10700,,,2.9398677349090576,0.4297800064086914
260,10700,1.3807954788208008,0.7071340680122375,,
261,10741,,,2.89082407951355,0.436288982629776
261,10741,1.3725426197052002,0.7126715779304504,,
262,10782,,,2.8930649757385254,0.4473159909248352
262,10782,1.4679001569747925,0.6984785795211792,,
263,10823,,,2.931300401687622,0.43502986431121826
263,10823,1.2080492973327637,0.7161660194396973,,
264,10864,,,2.8745293617248535,0.44415393471717834
264,10864,1.3764382600784302,0.6982179880142212,,
265,10905,,,3.021228551864624,0.4303322434425354
265,10905,1.296952247619629,0.7076928019523621,,
266,10946,,,2.9920432567596436,0.4304921329021454
266,10946,1.1833434104919434,0.74837726354599,,
267,10987,,,2.9570178985595703,0.4311986267566681
267,10987,1.3984169960021973,0.6718907952308655,,
268,11028,,,2.9015557765960693,0.4390704035758972
268,11028,1.2316985130310059,0.717454195022583,,
269,11069,,,3.0188100337982178,0.43001437187194824
269,11069,1.3601957559585571,0.725786030292511,,
270,11110,,,2.8646469116210938,0.44984927773475647
270,11110,1.338608741760254,0.715473473072052,,
271,11151,,,2.904370069503784,0.4559408724308014
271,11151,1.3231093883514404,0.713516354560852,,
272,11192,,,2.9051239490509033,0.4616173207759857
272,11192,1.2871471643447876,0.7126377820968628,,
273,11233,,,2.856654644012451,0.46151530742645264
273,11233,1.2543467283248901,0.7238859534263611,,
274,11274,,,2.9948501586914062,0.4372362494468689
274,11274,1.3776650428771973,0.726347029209137,,
275,11315,,,3.0270912647247314,0.419956237077713
275,11315,1.260019302368164,0.7077010869979858,,
276,11356,,,3.0065255165100098,0.4241997301578522
276,11356,1.2467870712280273,0.7249215841293335,,
277,11397,,,2.953169584274292,0.42726460099220276
277,11397,1.3302034139633179,0.6964709162712097,,
278,11438,,,2.905667304992676,0.43247145414352417
278,11438,1.2750048637390137,0.6947126388549805,,
279,11479,,,2.9945476055145264,0.42717403173446655
279,11479,1.2129842042922974,0.7128561735153198,,
280,11520,,,3.016277313232422,0.4218584895133972
280,11520,1.2028615474700928,0.7127646207809448,,
281,11561,,,2.935127019882202,0.4372252821922302
281,11561,1.367185115814209,0.7137516140937805,,
282,11602,,,2.869556427001953,0.45331063866615295
282,11602,1.2816764116287231,0.7053846716880798,,
283,11643,,,2.94118332862854,0.4385809600353241
283,11643,1.3358186483383179,0.7314250469207764,,
