epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,38,,,,,7.79466438293457,0.09110520780086517
0,38,,,4.1327128410339355,-0.02285526879131794,,
1,77,,,,,7.572545528411865,0.07102257013320923
1,77,,,3.9846351146698,0.040721241384744644,,
2,116,,,,,7.411827087402344,0.04687132686376572
2,116,,,3.548856258392334,0.07049859315156937,,
3,155,,,,,7.393013000488281,-0.003962586633861065
3,155,,,3.2923223972320557,0.07832705229520798,,
4,194,,,,,7.37988805770874,-0.007422022055834532
4,194,,,3.477354049682617,0.07802926003932953,,
5,233,,,,,7.3776350021362305,0.008106128312647343
5,233,,,3.472801685333252,0.09930011630058289,,
6,272,,,,,7.366521835327148,0.020297963172197342
6,272,,,3.1444337368011475,0.13310939073562622,,
7,311,,,,,7.372461795806885,0.008378944359719753
7,311,,,3.307530403137207,0.17950905859470367,,
8,350,,,,,7.380297660827637,0.013080038130283356
8,350,,,3.046379566192627,0.18184931576251984,,
9,389,,,,,7.352935314178467,0.04105866700410843
9,389,,,3.4395923614501953,0.213708758354187,,
10,428,,,,,7.3436994552612305,0.05165112018585205
10,428,,,3.230926990509033,0.24065934121608734,,
11,467,,,,,7.362186908721924,0.044547855854034424
11,467,,,3.127251386642456,0.3074653446674347,,
12,506,,,,,7.351039886474609,0.05706610903143883
12,506,,,3.147730588912964,0.344724178314209,,
13,545,,,,,7.312316417694092,0.08343161642551422
13,545,,,2.763648509979248,0.3545674681663513,,
14,584,,,,,7.295971870422363,0.09215490520000458
14,584,,,2.881373882293701,0.3335127532482147,,
15,623,,,,,7.304602146148682,0.0880337506532669
15,623,,,3.0689148902893066,0.3308563530445099,,
16,662,,,,,7.314922332763672,0.08699224144220352
16,662,,,2.9831929206848145,0.38276880979537964,,
17,701,,,,,7.311228275299072,0.08779288083314896
17,701,,,2.9302115440368652,0.3744035065174103,,
18,740,,,,,7.315263748168945,0.08853568136692047
18,740,,,2.9038619995117188,0.40265220403671265,,
19,779,,,,,7.29653263092041,0.09656813740730286
19,779,,,3.055326223373413,0.3638801574707031,,
20,818,,,,,7.277000427246094,0.10655560344457626
20,818,,,3.033061981201172,0.39090296626091003,,
21,857,,,,,7.268126964569092,0.11250662058591843
21,857,,,2.6784780025482178,0.4316476583480835,,
22,896,,,,,7.2842864990234375,0.10563205182552338
22,896,,,2.7364449501037598,0.41436296701431274,,
23,935,,,,,7.233225345611572,0.1288594752550125
23,935,,,2.663982391357422,0.40279245376586914,,
24,974,,,,,7.242893218994141,0.12448620796203613
24,974,,,2.8018155097961426,0.3957342207431793,,
25,1013,,,,,7.285314559936523,0.10273463279008865
25,1013,,,2.923732280731201,0.3745589256286621,,
26,1052,,,,,7.3109450340271,0.0901227667927742
26,1052,,,2.6953341960906982,0.4080805480480194,,
27,1091,,,,,7.296631336212158,0.10230184346437454
27,1091,,,2.623842477798462,0.47637543082237244,,
28,1130,,,,,7.285552978515625,0.1048952043056488
28,1130,,,2.689392566680908,0.44197267293930054,,
29,1169,,,,,7.344518184661865,0.08308670669794083
29,1169,,,2.484123945236206,0.4633115231990814,,
30,1208,,,,,7.342823505401611,0.08029237389564514
30,1208,,,2.5537192821502686,0.4360257089138031,,
31,1247,,,,,7.3686299324035645,0.07009255141019821
31,1247,,,2.7243659496307373,0.42773324251174927,,
32,1286,,,,,7.3518266677856445,0.07773518562316895
32,1286,,,2.4049222469329834,0.46396222710609436,,
33,1325,,,,,7.358847141265869,0.07365114986896515
33,1325,,,2.7260897159576416,0.4563307762145996,,
34,1364,,,,,7.373530864715576,0.07306321710348129
34,1364,,,2.4793968200683594,0.4872261881828308,,
35,1403,,,,,7.36588191986084,0.07501870393753052
35,1403,,,2.551561117172241,0.48764532804489136,,
36,1442,,,,,7.341852188110352,0.08938510715961456
36,1442,,,2.6202409267425537,0.4827464520931244,,
37,1481,,,,,7.338875770568848,0.08576126396656036
37,1481,,,2.620558023452759,0.4622897207736969,,
38,1520,,,,,7.324235439300537,0.08981107175350189
38,1520,,,2.584913492202759,0.4578334093093872,,
39,1559,,,,,7.352593898773193,0.07890871167182922
39,1559,,,2.4510645866394043,0.48055747151374817,,
40,1598,,,,,7.361883640289307,0.07975126057863235
40,1598,,,2.6981663703918457,0.45469558238983154,,
41,1637,,,,,7.381319522857666,0.06582050025463104
41,1637,,,2.6201541423797607,0.4737967848777771,,
42,1676,,,,,7.380467891693115,0.05842715501785278
42,1676,,,2.6193699836730957,0.47164252400398254,,
43,1715,,,,,7.358299732208252,0.07575447857379913
43,1715,,,2.5730786323547363,0.48293137550354004,,
44,1754,,,,,7.339430332183838,0.08214309066534042
44,1754,,,2.481536388397217,0.484866201877594,,
45,1793,,,,,7.339224338531494,0.08595889806747437
45,1793,,,2.596153497695923,0.5006070137023926,,
46,1832,,,,,7.338223457336426,0.08186013996601105
46,1832,,,2.577939033508301,0.4716605246067047,,
47,1871,,,,,7.324360370635986,0.09093938767910004
47,1871,,,2.6097300052642822,0.5128070712089539,,
48,1910,,,,,7.318449020385742,0.09582637995481491
48,1910,,,2.567751884460449,0.4827781617641449,,
49,1949,,,,,7.33797550201416,0.08486863225698471
49,1949,,,2.551055431365967,0.4685116410255432,,
50,1988,,,,,7.334848403930664,0.08891383558511734
50,1988,,,2.5553834438323975,0.46831953525543213,,
51,2027,,,,,7.330855369567871,0.09057243168354034
51,2027,,,2.4425547122955322,0.513268232345581,,
52,2066,,,,,7.311203479766846,0.09399492293596268
52,2066,,,2.5471603870391846,0.4867996871471405,,
53,2105,,,,,7.319403648376465,0.09664028882980347
53,2105,,,2.51491641998291,0.4843771159648895,,
54,2144,,,,,7.333076000213623,0.09330219775438309
54,2144,,,2.3781683444976807,0.5174524188041687,,
55,2183,,,,,7.3370184898376465,0.09364975988864899
55,2183,,,2.377249002456665,0.54420006275177,,
56,2222,,,,,7.3017473220825195,0.10737230628728867
56,2222,,,2.468635082244873,0.5450661778450012,,
57,2261,,,,,7.3079657554626465,0.10297290980815887
57,2261,,,2.3082125186920166,0.48721861839294434,,
58,2300,,,,,7.306579113006592,0.10338333249092102
58,2300,,,2.368084669113159,0.5055474638938904,,
59,2339,,,,,7.2793755531311035,0.11397013813257217
59,2339,,,2.442046880722046,0.5194588303565979,,
60,2378,,,,,7.337356090545654,0.08555392920970917
60,2378,,,2.4258601665496826,0.5031447410583496,,
61,2417,,,,,7.290336608886719,0.10862407088279724
61,2417,,,2.509852409362793,0.5058649778366089,,
62,2456,,,,,7.276047706604004,0.11138416826725006
62,2456,,,2.5110020637512207,0.5071326494216919,,
63,2495,,,,,7.239054203033447,0.12907114624977112
63,2495,,,2.467700958251953,0.49980834126472473,,
64,2534,,,,,7.228646278381348,0.13305002450942993
64,2534,,,2.39831280708313,0.528155505657196,,
65,2573,,,,,7.23424768447876,0.13103559613227844
65,2573,,,2.427405834197998,0.5227652192115784,,
66,2612,,,,,7.2595062255859375,0.11937667429447174
66,2612,,,2.4265408515930176,0.49919310212135315,,
67,2651,,,,,7.269142150878906,0.11559417843818665
67,2651,,,2.473391056060791,0.5016092658042908,,
68,2690,,,,,7.240812301635742,0.12890660762786865
68,2690,,,2.2466161251068115,0.5171698331832886,,
69,2729,,,,,7.2653584480285645,0.11907939612865448
69,2729,,,2.563663959503174,0.5389087200164795,,
70,2768,,,,,7.255307674407959,0.12561361491680145
70,2768,,,2.5306904315948486,0.5136508345603943,,
71,2807,,,,,7.265991687774658,0.1224169209599495
71,2807,,,2.3517162799835205,0.5432663559913635,,
72,2846,,,,,7.2903900146484375,0.11148326843976974
72,2846,,,2.3774774074554443,0.5366321206092834,,
73,2885,,,,,7.3029656410217285,0.10442333668470383
73,2885,,,2.32625150680542,0.5251132845878601,,
74,2924,,,,,7.333059310913086,0.09485869854688644
74,2924,,,2.6743979454040527,0.5109403729438782,,
75,2963,,,,,7.338636875152588,0.08920662850141525
75,2963,,,2.4745287895202637,0.5014499425888062,,
76,3002,,,,,7.311800479888916,0.09828458726406097
76,3002,,,2.3933229446411133,0.5501664280891418,,
77,3041,,,,,7.287843704223633,0.10771818459033966
77,3041,,,2.266721248626709,0.5315808057785034,,
78,3080,,,,,7.307756423950195,0.1006675586104393
78,3080,,,2.391648769378662,0.5337351560592651,,
79,3119,,,,,7.319333076477051,0.0917072594165802
79,3119,,,2.267615556716919,0.5217662453651428,,
80,3158,,,,,7.313941478729248,0.09714525192975998
80,3158,,,2.424502372741699,0.5285548567771912,,
81,3197,,,,,7.324681282043457,0.09520412981510162
81,3197,,,2.443525552749634,0.522543728351593,,
82,3236,,,,,7.347174167633057,0.08642040193080902
82,3236,,,2.3686115741729736,0.5086782574653625,,
83,3275,,,,,7.325440883636475,0.0947972908616066
83,3275,,,2.224158763885498,0.5700405240058899,,
84,3314,,,,,7.291724681854248,0.1072961613535881
84,3314,,,2.2972047328948975,0.552177369594574,,
85,3353,,,,,7.257213115692139,0.12157949805259705
85,3353,,,2.4196693897247314,0.5314580798149109,,
86,3392,,,,,7.270048141479492,0.121395044028759
86,3392,,,2.365306854248047,0.5604744553565979,,
87,3431,,,,,7.306652545928955,0.10230854898691177
87,3431,,,2.4640979766845703,0.5190299153327942,,
88,3470,,,,,7.273920059204102,0.11720465123653412
88,3470,,,2.5292112827301025,0.5264607071876526,,
89,3509,,,,,7.2786712646484375,0.11309416592121124
89,3509,,,2.300490140914917,0.545120894908905,,
90,3548,,,,,7.292535305023193,0.10861802846193314
90,3548,,,2.3517353534698486,0.5199400186538696,,
91,3587,,,,,7.290318965911865,0.10654954612255096
91,3587,,,2.341777801513672,0.5481849908828735,,
92,3626,,,,,7.2418999671936035,0.12829163670539856
92,3626,,,2.2892696857452393,0.5174421072006226,,
93,3665,,,,,7.271015644073486,0.11373215168714523
93,3665,,,2.625943899154663,0.5079336762428284,,
94,3704,,,,,7.3136725425720215,0.0953202024102211
94,3704,,,2.377573013305664,0.5440425276756287,,
95,3743,,,,,7.3079514503479,0.10139410942792892
95,3743,,,2.4560821056365967,0.5280046463012695,,
96,3782,,,,,7.314549922943115,0.10168527811765671
96,3782,,,2.4569385051727295,0.5495689511299133,,
97,3821,,,,,7.2933268547058105,0.10777854919433594
97,3821,,,2.402480125427246,0.5299379825592041,,
98,3860,,,,,7.295083999633789,0.10745839774608612
98,3860,,,2.4147257804870605,0.49053171277046204,,
99,3899,,,,,7.316531181335449,0.10107448697090149
99,3899,,,2.1495795249938965,0.5792112350463867,,
100,3938,,,,,7.320561408996582,0.0984952375292778
100,3938,,,2.4922800064086914,0.5363372564315796,,
101,3977,,,,,7.344169616699219,0.09277453273534775
101,3977,,,2.242095470428467,0.554778516292572,,
102,4016,,,,,7.347984313964844,0.08402184396982193
102,4016,,,2.4155256748199463,0.5643025636672974,,
103,4055,,,,,7.306379318237305,0.10190504044294357
103,4055,,,2.24120831489563,0.5571255087852478,,
104,4094,,,,,7.310362339019775,0.1019187718629837
104,4094,,,2.3485066890716553,0.532252848148346,,
105,4133,,,,,7.309449672698975,0.10298208147287369
105,4133,,,2.4116525650024414,0.5348352789878845,,
106,4172,,,,,7.340179920196533,0.08868138492107391
106,4172,,,2.351085901260376,0.5153957009315491,,
107,4211,,,,,7.3198442459106445,0.09468051046133041
107,4211,,,2.342400550842285,0.5122745037078857,,
108,4250,,,,,7.305269241333008,0.10718592256307602
108,4250,,,2.2880444526672363,0.548434853553772,,
109,4289,,,,,7.315774917602539,0.1080840677022934
109,4289,,,2.10107684135437,0.5723859071731567,,
110,4328,,,,,7.326254367828369,0.10545749217271805
110,4328,,,2.2464921474456787,0.57247394323349,,
111,4367,,,,,7.345281600952148,0.09535501897335052
111,4367,,,2.254434108734131,0.5641516447067261,,
112,4406,,,,,7.364500045776367,0.08703705668449402
112,4406,,,2.3600656986236572,0.5538789629936218,,
113,4445,,,,,7.371543884277344,0.07449240982532501
113,4445,,,2.2951762676239014,0.5351250767707825,,
114,4484,,,,,7.333301544189453,0.09857100248336792
114,4484,,,2.216738224029541,0.5537509322166443,,
115,4523,,,,,7.377037525177002,0.08082075417041779
115,4523,,,2.24428391456604,0.5397297739982605,,
116,4562,,,,,7.400201797485352,0.07176582515239716
116,4562,,,2.400190591812134,0.5497611165046692,,
117,4601,,,,,7.447474956512451,0.054444823414087296
117,4601,,,2.3044333457946777,0.5631676316261292,,
118,4640,,,,,7.42959451675415,0.06100630760192871
118,4640,,,2.348914623260498,0.5303989052772522,,
119,4679,,,,,7.4096856117248535,0.06968268007040024
119,4679,,,2.283381938934326,0.561105489730835,,
120,4718,,,,,7.4415388107299805,0.05327118560671806
120,4718,,,2.320678234100342,0.5356847047805786,,
121,4757,,,,,7.455096244812012,0.052187707275152206
121,4757,,,2.186537504196167,0.5643891096115112,,
122,4796,,,,,7.474748611450195,0.03900294750928879
122,4796,,,2.266710042953491,0.5201128721237183,,
123,4835,,,,,7.483696937561035,0.04488852992653847
123,4835,,,2.336395740509033,0.5626736879348755,,
124,4874,,,,,7.548236846923828,0.011491154320538044
124,4874,,,2.3143489360809326,0.5324844717979431,,
125,4913,,,,,7.546562671661377,0.02836943231523037
125,4913,,,2.3469560146331787,0.5716524124145508,,
126,4952,,,,,7.529900074005127,0.02672729268670082
126,4952,,,2.226743221282959,0.5707260370254517,,
127,4991,,,,,7.453942775726318,0.05099726468324661
127,4991,,,2.1753110885620117,0.5463507771492004,,
128,5030,,,,,7.402285575866699,0.07289087027311325
128,5030,,,2.2644202709198,0.5537039041519165,,
129,5069,,,,,7.40243673324585,0.07513581961393356
129,5069,,,2.269620418548584,0.579814076423645,,
130,5108,,,,,7.501132011413574,0.05175376310944557
130,5108,,,2.381160259246826,0.5772515535354614,,
131,5147,,,,,7.495619773864746,0.03289758786559105
131,5147,,,2.3775475025177,0.5518984198570251,,
132,5186,,,,,7.483775615692139,0.03663225844502449
132,5186,,,2.3794937133789062,0.5449262261390686,,
133,5225,,,,,7.439364433288574,0.05272384732961655
133,5225,,,2.371297597885132,0.5479755401611328,,
134,5264,,,,,7.415244102478027,0.06871980428695679
134,5264,,,2.4350016117095947,0.6045624017715454,,
135,5303,,,,,7.462370872497559,0.04758045822381973
135,5303,,,2.2822489738464355,0.5686300992965698,,
136,5342,,,,,7.4569244384765625,0.05300290510058403
136,5342,,,2.2397444248199463,0.563287079334259,,
137,5381,,,,,7.399962425231934,0.07617224752902985
137,5381,,,2.4656708240509033,0.522884726524353,,
138,5420,,,,,7.457353591918945,0.04909948259592056
138,5420,,,2.3474061489105225,0.550308883190155,,
139,5459,,,,,7.458896636962891,0.04720547795295715
139,5459,,,2.4444568157196045,0.5431432723999023,,
140,5498,,,,,7.401443004608154,0.06667402386665344
140,5498,,,2.2955472469329834,0.5332819819450378,,
141,5537,,,,,7.426772594451904,0.0642310380935669
141,5537,,,2.087124824523926,0.5760148167610168,,
142,5576,,,,,7.443044662475586,0.05524073541164398
142,5576,,,2.274822235107422,0.5446879267692566,,
143,5615,,,,,7.409947395324707,0.06502462923526764
143,5615,,,2.2391197681427,0.5627769231796265,,
144,5654,,,,,7.475879192352295,0.036341264843940735
144,5654,,,2.1138129234313965,0.5592890977859497,,
145,5693,,,,,7.477230548858643,0.05039304867386818
145,5693,,,2.239515542984009,0.5848474502563477,,
146,5732,,,,,7.490537166595459,0.0420168936252594
146,5732,,,2.3332831859588623,0.552547812461853,,
147,5771,,,,,7.499753952026367,0.03831520676612854
147,5771,,,2.2850306034088135,0.5391451716423035,,
148,5810,,,,,7.51381778717041,0.03208627924323082
148,5810,,,2.2788472175598145,0.5624746084213257,,
149,5849,,,,,7.48744535446167,0.028458228334784508
149,5849,,,2.3022730350494385,0.5212829113006592,,
150,5888,,,,,7.446398735046387,0.05090491846203804
150,5888,,,2.1668620109558105,0.5480643510818481,,
151,5927,,,,,7.465693473815918,0.04659147560596466
151,5927,,,2.05656361579895,0.5633137822151184,,
152,5966,,,,,7.418684959411621,0.06341437250375748
152,5966,,,2.2976131439208984,0.5543532967567444,,
153,6005,,,,,7.399035930633545,0.07736384123563766
153,6005,,,2.438741445541382,0.5350019931793213,,
154,6044,,,,,7.422593593597412,0.06238584592938423
154,6044,,,2.238865375518799,0.5408546328544617,,
155,6083,,,,,7.445544242858887,0.058341216295957565
155,6083,,,2.418215751647949,0.5702523589134216,,
156,6122,,,,,7.41977596282959,0.07078293710947037
