Run 1, Best epoch: 180, Best val_loss: 2.688838005065918
Run 2, Best epoch: 13, Best val_loss: 7.198337078094482
Run 3, Best epoch: 42, Best val_loss: 1.0121991634368896
Run 4, Best epoch: 21, Best val_loss: 7.064547538757324
Run 5, Best epoch: 10, Best val_loss: 0.9336187243461609
Run 6, Best epoch: 9, Best val_loss: 2.615417718887329
Run 7, Best epoch: 4, Best val_loss: 3.8117220401763916
Run 8, Best epoch: 42, Best val_loss: 6.182345390319824
Run 9, Best epoch: 1, Best val_loss: 4.678573131561279
Run 10, Best epoch: 18, Best val_loss: 2.743204355239868
Run 11, Best epoch: 2, Best val_loss: 4.323697090148926
Run 12, Best epoch: 26, Best val_loss: 0.9378519654273987
Run 13, Best epoch: 4, Best val_loss: 1.7521523237228394
Run 14, Best epoch: 1, Best val_loss: 7.278077602386475
Run 15, Best epoch: 6, Best val_loss: 1.6637675762176514
Run 16, Best epoch: 6, Best val_loss: 2.6158523559570312
Run 17, Best epoch: 8, Best val_loss: 1.6951982975006104
Run 18, Best epoch: 19, Best val_loss: 0.9624446034431458
Run 19, Best epoch: 2, Best val_loss: 1.655820608139038
Run 20, Best epoch: 3, Best val_loss: 4.35548210144043
