Run 1, Best epoch: 565, Best val_loss: 1.3396860361099243
Run 2, Best epoch: 377, Best val_loss: 1.6002610921859741
Run 3, Best epoch: 1, Best val_loss: 0.6656721830368042
Run 4, Best epoch: 878, Best val_loss: 1.5625962018966675
Run 5, Best epoch: 256, Best val_loss: 0.6211172938346863
Run 6, Best epoch: 690, Best val_loss: 1.2950663566589355
Run 7, Best epoch: 482, Best val_loss: 1.5808753967285156
Run 8, Best epoch: 1118, Best val_loss: 1.455664038658142
Run 9, Best epoch: 669, Best val_loss: 1.611998438835144
Run 10, Best epoch: 204, Best val_loss: 1.3059653043746948
Run 11, Best epoch: 266, Best val_loss: 1.6038986444473267
Run 12, Best epoch: 605, Best val_loss: 0.6227366924285889
Run 13, Best epoch: 87, Best val_loss: 0.8653479218482971
Run 14, Best epoch: 203, Best val_loss: 1.5894256830215454
Run 15, Best epoch: 696, Best val_loss: 0.8272894620895386
Run 16, Best epoch: 994, Best val_loss: 1.2716820240020752
Run 17, Best epoch: 605, Best val_loss: 0.8634883165359497
Run 18, Best epoch: 0, Best val_loss: 0.7099084258079529
Run 19, Best epoch: 192, Best val_loss: 0.8169827461242676
Run 20, Best epoch: 367, Best val_loss: 1.5867680311203003
