Run 1, Best epoch: 101, Best val_loss: 1.177367091178894
Run 2, Best epoch: 178, Best val_loss: 1.5017025470733643
Run 3, Best epoch: 46, Best val_loss: 0.6391386389732361
Run 4, Best epoch: 122, Best val_loss: 1.519336462020874
Run 5, Best epoch: 35, Best val_loss: 0.6061401963233948
Run 6, Best epoch: 34, Best val_loss: 1.1979522705078125
Run 7, Best epoch: 33, Best val_loss: 1.4973118305206299
Run 8, Best epoch: 56, Best val_loss: 1.4466277360916138
Run 9, Best epoch: 114, Best val_loss: 1.5992218255996704
Run 10, Best epoch: 48, Best val_loss: 1.231768250465393
Run 11, Best epoch: 10, Best val_loss: 1.5627659559249878
Run 12, Best epoch: 17, Best val_loss: 0.6286491751670837
Run 13, Best epoch: 2, Best val_loss: 0.8699575662612915
Run 14, Best epoch: 8, Best val_loss: 1.5439358949661255
Run 15, Best epoch: 26, Best val_loss: 0.8362837433815002
Run 16, Best epoch: 44, Best val_loss: 1.200817584991455
Run 17, Best epoch: 11, Best val_loss: 0.8373016119003296
Run 18, Best epoch: 13, Best val_loss: 0.6503769159317017
Run 19, Best epoch: 6, Best val_loss: 0.7993709444999695
Run 20, Best epoch: 578, Best val_loss: 1.5596394538879395
