PCC	Loss
0.06572769582271576	7.550740718841553
0.28965264558792114	3.4267749786376953
0.16413263976573944	7.279532432556152
0.3757340610027313	1.2214818000793457
0.45488694310188293	2.9705586433410645
0.34480592608451843	1.4395344257354736
0.3908851742744446	6.341145038604736
0.38918066024780273	4.2833051681518555
0.3409057855606079	3.3173115253448486
0.1266833394765854	4.719718933105469
0.2815723717212677	1.3769938945770264
0.35134875774383545	4.650722980499268
0.0062670158222317696	7.3807783126831055
0.19146199524402618	1.8411473035812378
0.4589807093143463	2.9276857376098633
0.3517453670501709	1.6618701219558716
0.38284412026405334	1.2280558347702026
0.15495868027210236	1.787553310394287
0.3374158442020416	4.613948345184326
0.401117205619812	1.6817550659179688
