Run 1, Best epoch: 408, Best val_loss: 2.8903074264526367
Run 2, Best epoch: 5, Best val_loss: 7.385445594787598
Run 3, Best epoch: 2, Best val_loss: 1.1706119775772095
Run 4, Best epoch: 308, Best val_loss: 7.048253536224365
Run 5, Best epoch: 597, Best val_loss: 0.9863455891609192
Run 6, Best epoch: 246, Best val_loss: 2.8876631259918213
Run 7, Best epoch: 410, Best val_loss: 3.926685094833374
Run 8, Best epoch: 380, Best val_loss: 6.092226982116699
Run 9, Best epoch: 20, Best val_loss: 4.878269672393799
Run 10, Best epoch: 718, Best val_loss: 3.0145323276519775
Run 11, Best epoch: 26, Best val_loss: 4.431118965148926
Run 12, Best epoch: 898, Best val_loss: 0.9900736212730408
Run 13, Best epoch: 4, Best val_loss: 1.787725567817688
Run 14, Best epoch: 3, Best val_loss: 7.329806327819824
Run 15, Best epoch: 25, Best val_loss: 1.6774866580963135
Run 16, Best epoch: 75, Best val_loss: 2.9498066902160645
Run 17, Best epoch: 1, Best val_loss: 1.7884886264801025
Run 18, Best epoch: 512, Best val_loss: 1.1400929689407349
Run 19, Best epoch: 25, Best val_loss: 1.6632221937179565
Run 20, Best epoch: 23, Best val_loss: 4.432506561279297
