PCC	Loss
0.10841552913188934	7.483250141143799
0.4280846416950226	2.933804750442505
0.24180959165096283	6.957737445831299
0.3813040554523468	1.0349246263504028
0.5043697357177734	2.851292610168457
0.46287813782691956	0.9459472298622131
0.39102470874786377	6.3613762855529785
0.363106906414032	4.324807167053223
0.4466628134250641	2.9243545532226562
0.3654225468635559	4.492750644683838
0.3524750769138336	1.0578469038009644
0.28645411133766174	4.552630424499512
0.1263541579246521	7.323714256286621
0.33197516202926636	1.9591310024261475
0.5160789489746094	2.7272286415100098
0.3680197298526764	1.613610029220581
0.3884178698062897	0.9970813393592834
0.3881411552429199	1.5364326238632202
0.335958331823349	4.507862567901611
0.41081473231315613	1.555236577987671
