Run 1, Best epoch: 358, Best val_loss: 2.8176655769348145
Run 2, Best epoch: 188, Best val_loss: 7.102888584136963
Run 3, Best epoch: 194, Best val_loss: 0.9444438219070435
Run 4, Best epoch: 163, Best val_loss: 6.8576788902282715
Run 5, Best epoch: 20, Best val_loss: 0.8760700821876526
Run 6, Best epoch: 38, Best val_loss: 2.737462043762207
Run 7, Best epoch: 19, Best val_loss: 4.034683704376221
Run 8, Best epoch: 110, Best val_loss: 6.13430643081665
Run 9, Best epoch: 184, Best val_loss: 4.403094291687012
Run 10, Best epoch: 156, Best val_loss: 2.9979970455169678
Run 11, Best epoch: 8, Best val_loss: 4.456986904144287
Run 12, Best epoch: 15, Best val_loss: 0.9514604210853577
Run 13, Best epoch: 22, Best val_loss: 1.611031174659729
Run 14, Best epoch: 541, Best val_loss: 7.264979362487793
Run 15, Best epoch: 24, Best val_loss: 1.5555132627487183
Run 16, Best epoch: 33, Best val_loss: 2.6330316066741943
Run 17, Best epoch: 18, Best val_loss: 1.5680445432662964
Run 18, Best epoch: 27, Best val_loss: 0.9764453172683716
Run 19, Best epoch: 15, Best val_loss: 1.474474310874939
Run 20, Best epoch: 14, Best val_loss: 4.370458602905273
