PCC	Loss
0.06411560624837875	7.718188285827637
0.48250067234039307	2.7735061645507812
0.1409519761800766	7.341246604919434
0.4058944880962372	1.0267527103424072
0.4930669665336609	2.839416027069092
0.4640413224697113	0.9492154121398926
0.361243337392807	6.484741687774658
0.3330264687538147	4.415687084197998
0.45751455426216125	2.8447206020355225
0.41928204894065857	4.321277141571045
0.3721170723438263	1.046480417251587
0.3188196122646332	4.446936130523682
0.11336410045623779	7.322536468505859
0.3578658103942871	1.7250194549560547
0.49324771761894226	2.9451406002044678
0.3690597414970398	1.5844169855117798
0.37214598059654236	1.0193638801574707
0.3531198501586914	1.5722882747650146
0.3333004415035248	4.520981788635254
0.41273853182792664	1.5356043577194214
