Run 1, Best epoch: 836, Best val_loss: 1.2866663932800293
Run 2, Best epoch: 944, Best val_loss: 1.5822832584381104
Run 3, Best epoch: 73, Best val_loss: 0.6894420385360718
Run 4, Best epoch: 282, Best val_loss: 1.5701539516448975
Run 5, Best epoch: 171, Best val_loss: 0.6367613673210144
Run 6, Best epoch: 879, Best val_loss: 1.2481060028076172
Run 7, Best epoch: 573, Best val_loss: 1.566340446472168
Run 8, Best epoch: 1122, Best val_loss: 1.4434112310409546
Run 9, Best epoch: 464, Best val_loss: 1.6079601049423218
Run 10, Best epoch: 147, Best val_loss: 1.2955483198165894
Run 11, Best epoch: 134, Best val_loss: 1.5928248167037964
Run 12, Best epoch: 404, Best val_loss: 0.6270362138748169
Run 13, Best epoch: 54, Best val_loss: 0.8673651218414307
Run 14, Best epoch: 54, Best val_loss: 1.6016275882720947
Run 15, Best epoch: 432, Best val_loss: 0.8368889689445496
Run 16, Best epoch: 962, Best val_loss: 1.2425072193145752
Run 17, Best epoch: 427, Best val_loss: 0.864020824432373
Run 18, Best epoch: 310, Best val_loss: 0.7304157018661499
Run 19, Best epoch: 97, Best val_loss: 0.8215948343276978
Run 20, Best epoch: 127, Best val_loss: 1.5790177583694458
