Run 1, Best epoch: 392, Best val_loss: 2.876070737838745
Run 2, Best epoch: 0, Best val_loss: 7.327978610992432
Run 3, Best epoch: 1101, Best val_loss: 1.0617789030075073
Run 4, Best epoch: 376, Best val_loss: 7.037714004516602
Run 5, Best epoch: 417, Best val_loss: 1.0728205442428589
Run 6, Best epoch: 244, Best val_loss: 2.857158660888672
Run 7, Best epoch: 475, Best val_loss: 3.8793115615844727
Run 8, Best epoch: 545, Best val_loss: 6.150761604309082
Run 9, Best epoch: 13, Best val_loss: 4.736636638641357
Run 10, Best epoch: 702, Best val_loss: 2.987776279449463
Run 11, Best epoch: 18, Best val_loss: 4.420151710510254
Run 12, Best epoch: 834, Best val_loss: 1.0320343971252441
Run 13, Best epoch: 9, Best val_loss: 1.721668004989624
Run 14, Best epoch: 1, Best val_loss: 7.33338737487793
Run 15, Best epoch: 15, Best val_loss: 1.6589761972427368
Run 16, Best epoch: 38, Best val_loss: 2.90775465965271
Run 17, Best epoch: 16, Best val_loss: 1.704690933227539
Run 18, Best epoch: 475, Best val_loss: 1.197779893875122
Run 19, Best epoch: 20, Best val_loss: 1.646787405014038
Run 20, Best epoch: 22, Best val_loss: 4.444882392883301
