Run 1, Best epoch: 116, Best val_loss: 1.177119255065918
Run 2, Best epoch: 103, Best val_loss: 1.5234357118606567
Run 3, Best epoch: 44, Best val_loss: 0.6785915493965149
Run 4, Best epoch: 37, Best val_loss: 1.5595850944519043
Run 5, Best epoch: 20, Best val_loss: 0.6454668641090393
Run 6, Best epoch: 134, Best val_loss: 1.1980234384536743
Run 7, Best epoch: 55, Best val_loss: 1.5163843631744385
Run 8, Best epoch: 64, Best val_loss: 1.4809753894805908
Run 9, Best epoch: 12, Best val_loss: 1.5849448442459106
Run 10, Best epoch: 23, Best val_loss: 1.2439563274383545
Run 11, Best epoch: 94, Best val_loss: 1.6058824062347412
Run 12, Best epoch: 81, Best val_loss: 0.6770086288452148
Run 13, Best epoch: 3, Best val_loss: 0.8733507394790649
Run 14, Best epoch: 31, Best val_loss: 1.5854524374008179
Run 15, Best epoch: 3, Best val_loss: 0.8397759199142456
Run 16, Best epoch: 21, Best val_loss: 1.197041392326355
Run 17, Best epoch: 0, Best val_loss: 0.8900731205940247
Run 18, Best epoch: 27, Best val_loss: 0.7143185138702393
Run 19, Best epoch: 6, Best val_loss: 0.836544930934906
Run 20, Best epoch: 9, Best val_loss: 1.5909452438354492
