Run 1, Best epoch: 502, Best val_loss: 1.33358633518219
Run 2, Best epoch: 936, Best val_loss: 1.579416275024414
Run 3, Best epoch: 0, Best val_loss: 0.6701684594154358
Run 4, Best epoch: 616, Best val_loss: 1.5648038387298584
Run 5, Best epoch: 165, Best val_loss: 0.6412849426269531
Run 6, Best epoch: 963, Best val_loss: 1.2541204690933228
Run 7, Best epoch: 384, Best val_loss: 1.5691454410552979
Run 8, Best epoch: 1594, Best val_loss: 1.4362695217132568
Run 9, Best epoch: 304, Best val_loss: 1.6163842678070068
Run 10, Best epoch: 171, Best val_loss: 1.2892520427703857
Run 11, Best epoch: 163, Best val_loss: 1.598671555519104
Run 12, Best epoch: 734, Best val_loss: 0.6292054653167725
Run 13, Best epoch: 57, Best val_loss: 0.8779950141906738
Run 14, Best epoch: 57, Best val_loss: 1.6108486652374268
Run 15, Best epoch: 52, Best val_loss: 0.8464399576187134
Run 16, Best epoch: 947, Best val_loss: 1.2582645416259766
Run 17, Best epoch: 500, Best val_loss: 0.8719260692596436
Run 18, Best epoch: 0, Best val_loss: 0.6653832197189331
Run 19, Best epoch: 107, Best val_loss: 0.8259642124176025
Run 20, Best epoch: 168, Best val_loss: 1.590643286705017
