Run 1, Best epoch: 592, Best val_loss: 1.3289294242858887
Run 2, Best epoch: 325, Best val_loss: 1.582279086112976
Run 3, Best epoch: 170, Best val_loss: 0.6850000023841858
Run 4, Best epoch: 910, Best val_loss: 1.5641324520111084
Run 5, Best epoch: 477, Best val_loss: 0.6127102375030518
Run 6, Best epoch: 699, Best val_loss: 1.2804092168807983
Run 7, Best epoch: 766, Best val_loss: 1.5716890096664429
Run 8, Best epoch: 1136, Best val_loss: 1.4307721853256226
Run 9, Best epoch: 275, Best val_loss: 1.5930423736572266
Run 10, Best epoch: 785, Best val_loss: 1.3003984689712524
Run 11, Best epoch: 216, Best val_loss: 1.5814907550811768
Run 12, Best epoch: 706, Best val_loss: 0.6079369783401489
Run 13, Best epoch: 40, Best val_loss: 0.8692240715026855
Run 14, Best epoch: 131, Best val_loss: 1.5808600187301636
Run 15, Best epoch: 458, Best val_loss: 0.8283512592315674
Run 16, Best epoch: 682, Best val_loss: 1.2590744495391846
Run 17, Best epoch: 162, Best val_loss: 0.8762291669845581
Run 18, Best epoch: 488, Best val_loss: 0.6942731142044067
Run 19, Best epoch: 99, Best val_loss: 0.8218403458595276
Run 20, Best epoch: 114, Best val_loss: 1.573097586631775
