Run 1, Best epoch: 809, Best val_loss: 1.2146015167236328
Run 2, Best epoch: 760, Best val_loss: 1.51986563205719
Run 3, Best epoch: 1103, Best val_loss: 0.6776636242866516
Run 4, Best epoch: 770, Best val_loss: 1.5435601472854614
Run 5, Best epoch: 19, Best val_loss: 0.6659956574440002
Run 6, Best epoch: 834, Best val_loss: 1.2163721323013306
Run 7, Best epoch: 558, Best val_loss: 1.5214526653289795
Run 8, Best epoch: 543, Best val_loss: 1.4716084003448486
Run 9, Best epoch: 1026, Best val_loss: 1.5506396293640137
Run 10, Best epoch: 172, Best val_loss: 1.2494165897369385
Run 11, Best epoch: 109, Best val_loss: 1.6084108352661133
Run 12, Best epoch: 578, Best val_loss: 0.6550765633583069
Run 13, Best epoch: 11, Best val_loss: 0.8645656704902649
Run 14, Best epoch: 41, Best val_loss: 1.6056180000305176
Run 15, Best epoch: 13, Best val_loss: 0.8482164740562439
Run 16, Best epoch: 682, Best val_loss: 1.2422187328338623
Run 17, Best epoch: 16, Best val_loss: 0.889998733997345
Run 18, Best epoch: 527, Best val_loss: 0.7279536128044128
Run 19, Best epoch: 24, Best val_loss: 0.8359436988830566
Run 20, Best epoch: 145, Best val_loss: 1.5871425867080688
