Run 1, Best epoch: 28, Best val_loss: 2.864712715148926
Run 2, Best epoch: 1, Best val_loss: 7.429646968841553
Run 3, Best epoch: 168, Best val_loss: 1.0234938859939575
Run 4, Best epoch: 22, Best val_loss: 7.063133716583252
Run 5, Best epoch: 64, Best val_loss: 0.9309037327766418
Run 6, Best epoch: 21, Best val_loss: 2.766068935394287
Run 7, Best epoch: 15, Best val_loss: 3.9104690551757812
Run 8, Best epoch: 54, Best val_loss: 6.210956573486328
Run 9, Best epoch: 8, Best val_loss: 4.947230339050293
Run 10, Best epoch: 215, Best val_loss: 2.853872299194336
Run 11, Best epoch: 8, Best val_loss: 4.41201114654541
Run 12, Best epoch: 169, Best val_loss: 0.944965660572052
Run 13, Best epoch: 6, Best val_loss: 1.7559577226638794
Run 14, Best epoch: 14, Best val_loss: 7.253981113433838
Run 15, Best epoch: 11, Best val_loss: 1.627600908279419
Run 16, Best epoch: 18, Best val_loss: 2.7884488105773926
Run 17, Best epoch: 23, Best val_loss: 1.7165249586105347
Run 18, Best epoch: 75, Best val_loss: 1.0329985618591309
Run 19, Best epoch: 5, Best val_loss: 1.629033088684082
Run 20, Best epoch: 9, Best val_loss: 4.537450790405273
