Run 1, Best epoch: 935, Best val_loss: 1.2473392486572266
Run 2, Best epoch: 257, Best val_loss: 1.5547012090682983
Run 3, Best epoch: 0, Best val_loss: 0.6708667874336243
Run 4, Best epoch: 342, Best val_loss: 1.5403625965118408
Run 5, Best epoch: 72, Best val_loss: 0.6297487020492554
Run 6, Best epoch: 696, Best val_loss: 1.2386374473571777
Run 7, Best epoch: 156, Best val_loss: 1.5407469272613525
Run 8, Best epoch: 411, Best val_loss: 1.4526737928390503
Run 9, Best epoch: 162, Best val_loss: 1.5822066068649292
Run 10, Best epoch: 26, Best val_loss: 1.2639700174331665
Run 11, Best epoch: 328, Best val_loss: 1.5867486000061035
Run 12, Best epoch: 739, Best val_loss: 0.6237004399299622
Run 13, Best epoch: 9, Best val_loss: 0.8670918345451355
Run 14, Best epoch: 36, Best val_loss: 1.6063592433929443
Run 15, Best epoch: 105, Best val_loss: 0.8503549098968506
Run 16, Best epoch: 136, Best val_loss: 1.247312068939209
Run 17, Best epoch: 20, Best val_loss: 0.8782809376716614
Run 18, Best epoch: 1, Best val_loss: 0.6859703063964844
Run 19, Best epoch: 22, Best val_loss: 0.8416625261306763
Run 20, Best epoch: 740, Best val_loss: 1.533326268196106
