Run 1, Best epoch: 229, Best val_loss: 1.2012971639633179
Run 2, Best epoch: 150, Best val_loss: 1.4955216646194458
Run 3, Best epoch: 64, Best val_loss: 0.6634900569915771
Run 4, Best epoch: 28, Best val_loss: 1.5359587669372559
Run 5, Best epoch: 42, Best val_loss: 0.6201174259185791
Run 6, Best epoch: 62, Best val_loss: 1.1815389394760132
Run 7, Best epoch: 37, Best val_loss: 1.481260895729065
Run 8, Best epoch: 134, Best val_loss: 1.457981824874878
Run 9, Best epoch: 50, Best val_loss: 1.5582162141799927
Run 10, Best epoch: 312, Best val_loss: 1.2275681495666504
Run 11, Best epoch: 12, Best val_loss: 1.5668398141860962
Run 12, Best epoch: 119, Best val_loss: 0.6199496388435364
Run 13, Best epoch: 5, Best val_loss: 0.8792059421539307
Run 14, Best epoch: 29, Best val_loss: 1.583856463432312
Run 15, Best epoch: 3, Best val_loss: 0.8301252722740173
Run 16, Best epoch: 41, Best val_loss: 1.2041606903076172
Run 17, Best epoch: 25, Best val_loss: 0.8767572045326233
Run 18, Best epoch: 33, Best val_loss: 0.6730524301528931
Run 19, Best epoch: 4, Best val_loss: 0.8207458257675171
Run 20, Best epoch: 10, Best val_loss: 1.5779634714126587
