Run 1, Best epoch: 36, Best val_loss: 2.7528059482574463
Run 2, Best epoch: 50, Best val_loss: 7.293640613555908
Run 3, Best epoch: 95, Best val_loss: 1.001558542251587
Run 4, Best epoch: 177, Best val_loss: 6.550077438354492
Run 5, Best epoch: 41, Best val_loss: 0.9130306243896484
Run 6, Best epoch: 25, Best val_loss: 2.6654951572418213
Run 7, Best epoch: 16, Best val_loss: 3.9314987659454346
Run 8, Best epoch: 145, Best val_loss: 6.191134452819824
Run 9, Best epoch: 72, Best val_loss: 4.4074482917785645
Run 10, Best epoch: 38, Best val_loss: 2.853933095932007
Run 11, Best epoch: 9, Best val_loss: 4.424125671386719
Run 12, Best epoch: 101, Best val_loss: 0.9287301301956177
Run 13, Best epoch: 11, Best val_loss: 1.6640177965164185
Run 14, Best epoch: 9, Best val_loss: 7.294501781463623
Run 15, Best epoch: 14, Best val_loss: 1.5790226459503174
Run 16, Best epoch: 17, Best val_loss: 2.6789677143096924
Run 17, Best epoch: 25, Best val_loss: 1.616012692451477
Run 18, Best epoch: 38, Best val_loss: 0.9827995300292969
Run 19, Best epoch: 14, Best val_loss: 1.5735282897949219
Run 20, Best epoch: 15, Best val_loss: 4.409175395965576
