Run 1, Best epoch: 65, Best val_loss: 2.8601162433624268
Run 2, Best epoch: 2, Best val_loss: 7.437225341796875
Run 3, Best epoch: 206, Best val_loss: 1.052743673324585
Run 4, Best epoch: 49, Best val_loss: 7.03795862197876
Run 5, Best epoch: 86, Best val_loss: 0.9516301155090332
Run 6, Best epoch: 20, Best val_loss: 2.81266450881958
Run 7, Best epoch: 36, Best val_loss: 3.8564274311065674
Run 8, Best epoch: 119, Best val_loss: 6.2122979164123535
Run 9, Best epoch: 8, Best val_loss: 4.9640421867370605
Run 10, Best epoch: 403, Best val_loss: 3.030674457550049
Run 11, Best epoch: 15, Best val_loss: 4.504517555236816
Run 12, Best epoch: 215, Best val_loss: 1.0157901048660278
Run 13, Best epoch: 1, Best val_loss: 1.80023193359375
Run 14, Best epoch: 5, Best val_loss: 7.308192253112793
Run 15, Best epoch: 21, Best val_loss: 1.6499379873275757
Run 16, Best epoch: 17, Best val_loss: 2.8776938915252686
Run 17, Best epoch: 26, Best val_loss: 1.7745548486709595
Run 18, Best epoch: 117, Best val_loss: 1.0170387029647827
Run 19, Best epoch: 7, Best val_loss: 1.6775888204574585
Run 20, Best epoch: 7, Best val_loss: 4.577169895172119
