Run 1, Best epoch: 12, Best val_loss: 2.7754478454589844
Run 2, Best epoch: 1, Best val_loss: 7.468921661376953
Run 3, Best epoch: 84, Best val_loss: 1.0285797119140625
Run 4, Best epoch: 18, Best val_loss: 7.109884738922119
Run 5, Best epoch: 60, Best val_loss: 0.9848499894142151
Run 6, Best epoch: 6, Best val_loss: 2.775541067123413
Run 7, Best epoch: 15, Best val_loss: 3.966923713684082
Run 8, Best epoch: 35, Best val_loss: 6.227571487426758
Run 9, Best epoch: 3, Best val_loss: 4.980369567871094
Run 10, Best epoch: 122, Best val_loss: 2.922393560409546
Run 11, Best epoch: 5, Best val_loss: 4.688964366912842
Run 12, Best epoch: 92, Best val_loss: 1.0409986972808838
Run 13, Best epoch: 0, Best val_loss: 1.7795493602752686
Run 14, Best epoch: 9, Best val_loss: 7.253529071807861
Run 15, Best epoch: 3, Best val_loss: 1.6742284297943115
Run 16, Best epoch: 9, Best val_loss: 2.7703821659088135
Run 17, Best epoch: 21, Best val_loss: 1.7308940887451172
Run 18, Best epoch: 45, Best val_loss: 1.0598607063293457
Run 19, Best epoch: 5, Best val_loss: 1.6411795616149902
Run 20, Best epoch: 4, Best val_loss: 4.559447288513184
