Run 1, Best epoch: 836, Best val_loss: 1.2864898443222046
Run 2, Best epoch: 1132, Best val_loss: 1.533103585243225
Run 3, Best epoch: 1, Best val_loss: 0.6793996691703796
Run 4, Best epoch: 665, Best val_loss: 1.5591835975646973
Run 5, Best epoch: 602, Best val_loss: 0.6490074992179871
Run 6, Best epoch: 574, Best val_loss: 1.2812563180923462
Run 7, Best epoch: 710, Best val_loss: 1.5612906217575073
Run 8, Best epoch: 721, Best val_loss: 1.4621549844741821
Run 9, Best epoch: 301, Best val_loss: 1.5884560346603394
Run 10, Best epoch: 218, Best val_loss: 1.281783103942871
Run 11, Best epoch: 122, Best val_loss: 1.6030573844909668
Run 12, Best epoch: 842, Best val_loss: 0.6281459927558899
Run 13, Best epoch: 23, Best val_loss: 0.8788111805915833
Run 14, Best epoch: 110, Best val_loss: 1.6039824485778809
Run 15, Best epoch: 566, Best val_loss: 0.8374214768409729
Run 16, Best epoch: 553, Best val_loss: 1.2707196474075317
Run 17, Best epoch: 671, Best val_loss: 0.8804309368133545
Run 18, Best epoch: 1, Best val_loss: 0.6684306859970093
Run 19, Best epoch: 86, Best val_loss: 0.8398236036300659
Run 20, Best epoch: 157, Best val_loss: 1.5980019569396973
