Run 1, Best epoch: 153, Best val_loss: 1.200725793838501
Run 2, Best epoch: 141, Best val_loss: 1.5056320428848267
Run 3, Best epoch: 116, Best val_loss: 0.6833276152610779
Run 4, Best epoch: 118, Best val_loss: 1.544749140739441
Run 5, Best epoch: 15, Best val_loss: 0.6397273540496826
Run 6, Best epoch: 121, Best val_loss: 1.2059658765792847
Run 7, Best epoch: 163, Best val_loss: 1.474604845046997
Run 8, Best epoch: 70, Best val_loss: 1.4850940704345703
Run 9, Best epoch: 30, Best val_loss: 1.6051653623580933
Run 10, Best epoch: 11, Best val_loss: 1.2356064319610596
Run 11, Best epoch: 154, Best val_loss: 1.6066609621047974
Run 12, Best epoch: 114, Best val_loss: 0.6616018414497375
Run 13, Best epoch: 2, Best val_loss: 0.8754311800003052
Run 14, Best epoch: 34, Best val_loss: 1.5769678354263306
Run 15, Best epoch: 3, Best val_loss: 0.8529202938079834
Run 16, Best epoch: 32, Best val_loss: 1.206629753112793
Run 17, Best epoch: 4, Best val_loss: 0.8939490914344788
Run 18, Best epoch: 28, Best val_loss: 0.7050611972808838
Run 19, Best epoch: 4, Best val_loss: 0.8414909839630127
Run 20, Best epoch: 11, Best val_loss: 1.6031224727630615
