PCC	Loss
0.11688598245382309	7.5599212646484375
0.45912113785743713	2.8324668407440186
0.24133414030075073	6.956250190734863
0.39817187190055847	1.0569019317626953
0.46679574251174927	2.949964761734009
0.4711587727069855	0.933484673500061
0.3833022713661194	6.488701343536377
0.4059387445449829	4.129775524139404
0.4246135652065277	3.0128514766693115
0.3209271728992462	4.698988914489746
0.43608975410461426	0.9688748717308044
0.2836681604385376	5.031789302825928
0.06585656851530075	7.535390377044678
0.3400813341140747	1.9342776536941528
0.46614935994148254	2.879145860671997
0.33518725633621216	1.6607674360275269
0.36738020181655884	1.0301228761672974
0.3287413418292999	1.743842363357544
0.36358019709587097	4.41664457321167
0.35723140835762024	1.7007299661636353
