Run 1, Best epoch: 705, Best val_loss: 1.2700473070144653
Run 2, Best epoch: 2078, Best val_loss: 1.4801191091537476
Run 3, Best epoch: 1, Best val_loss: 0.6750906705856323
Run 4, Best epoch: 527, Best val_loss: 1.5554996728897095
Run 5, Best epoch: 642, Best val_loss: 0.6560465693473816
Run 6, Best epoch: 518, Best val_loss: 1.2700514793395996
Run 7, Best epoch: 801, Best val_loss: 1.5333869457244873
Run 8, Best epoch: 637, Best val_loss: 1.4647667407989502
Run 9, Best epoch: 725, Best val_loss: 1.5728192329406738
Run 10, Best epoch: 193, Best val_loss: 1.2741512060165405
Run 11, Best epoch: 86, Best val_loss: 1.610182762145996
Run 12, Best epoch: 708, Best val_loss: 0.6484360098838806
Run 13, Best epoch: 21, Best val_loss: 0.8816684484481812
Run 14, Best epoch: 24, Best val_loss: 1.61543869972229
Run 15, Best epoch: 631, Best val_loss: 0.8429765105247498
Run 16, Best epoch: 664, Best val_loss: 1.2685790061950684
Run 17, Best epoch: 536, Best val_loss: 0.8971565961837769
Run 18, Best epoch: 0, Best val_loss: 0.6811578869819641
Run 19, Best epoch: 35, Best val_loss: 0.846243143081665
Run 20, Best epoch: 147, Best val_loss: 1.5991853475570679
