Run 1, Best epoch: 643, Best val_loss: 2.807607650756836
Run 2, Best epoch: 590, Best val_loss: 7.148181438446045
Run 3, Best epoch: 108, Best val_loss: 0.986065685749054
Run 4, Best epoch: 590, Best val_loss: 6.673119068145752
Run 5, Best epoch: 47, Best val_loss: 0.8723015189170837
Run 6, Best epoch: 21, Best val_loss: 2.729635715484619
Run 7, Best epoch: 17, Best val_loss: 4.08172082901001
Run 8, Best epoch: 88, Best val_loss: 6.101171016693115
Run 9, Best epoch: 156, Best val_loss: 4.484493255615234
Run 10, Best epoch: 101, Best val_loss: 2.965428113937378
Run 11, Best epoch: 11, Best val_loss: 4.422059059143066
Run 12, Best epoch: 86, Best val_loss: 0.9314513802528381
Run 13, Best epoch: 21, Best val_loss: 1.6660747528076172
Run 14, Best epoch: 17, Best val_loss: 7.219247341156006
Run 15, Best epoch: 23, Best val_loss: 1.5536785125732422
Run 16, Best epoch: 26, Best val_loss: 2.7311041355133057
Run 17, Best epoch: 20, Best val_loss: 1.583479881286621
Run 18, Best epoch: 49, Best val_loss: 1.0023243427276611
Run 19, Best epoch: 16, Best val_loss: 1.565540075302124
Run 20, Best epoch: 8, Best val_loss: 4.379317760467529
