epoch,step,test_loss,test_pcc,train_loss_epoch,train_pcc_epoch,val_loss,val_pcc
0,38,,,,,3.3749632835388184,0.14024664461612701
0,38,,,4.421366214752197,-0.047193437814712524,,
1,77,,,,,3.0826637744903564,0.15323488414287567
1,77,,,4.139357566833496,0.05584927648305893,,
2,116,,,,,2.999995708465576,0.24386508762836456
2,116,,,4.058501720428467,0.035337965935468674,,
3,155,,,,,2.934525489807129,0.2912619113922119
3,155,,,3.9215447902679443,0.08791816979646683,,
4,194,,,,,2.8797590732574463,0.30814123153686523
4,194,,,3.835958957672119,0.13979077339172363,,
5,233,,,,,2.855982780456543,0.3047337830066681
5,233,,,3.830106258392334,0.10965883731842041,,
6,272,,,,,2.779583215713501,0.3129560947418213
6,272,,,3.6043541431427,0.20734135806560516,,
7,311,,,,,2.7711181640625,0.31234410405158997
7,311,,,3.642415761947632,0.19818657636642456,,
8,350,,,,,2.743709087371826,0.3119390308856964
8,350,,,3.494731903076172,0.24604323506355286,,
9,389,,,,,2.744645118713379,0.2998393177986145
9,389,,,3.4614453315734863,0.23354949057102203,,
10,428,,,,,2.7185208797454834,0.31480374932289124
10,428,,,3.4741601943969727,0.27430757880210876,,
11,467,,,,,2.6977362632751465,0.32208940386772156
11,467,,,3.428745746612549,0.26940909028053284,,
12,506,,,,,2.737177848815918,0.3076591193675995
12,506,,,3.3945538997650146,0.25634029507637024,,
13,545,,,,,2.7496535778045654,0.2984411120414734
13,545,,,3.2833333015441895,0.3139328956604004,,
14,584,,,,,2.765178918838501,0.29763853549957275
14,584,,,3.3595612049102783,0.2809552848339081,,
15,623,,,,,2.7912533283233643,0.29152148962020874
15,623,,,3.3454813957214355,0.24279159307479858,,
16,662,,,,,2.7655420303344727,0.299466609954834
16,662,,,3.202075481414795,0.3363896608352661,,
17,701,,,,,2.7798361778259277,0.2952510416507721
17,701,,,3.1210148334503174,0.3109358251094818,,
18,740,,,,,2.8026607036590576,0.29801690578460693
18,740,,,3.281588077545166,0.2971823513507843,,
19,779,,,,,2.772212266921997,0.2991422116756439
19,779,,,3.137030601501465,0.30355408787727356,,
20,818,,,,,2.8488481044769287,0.28727883100509644
20,818,,,2.862318754196167,0.3576226532459259,,
21,857,,,,,2.8246777057647705,0.2923418879508972
21,857,,,3.072511672973633,0.3304581344127655,,
22,896,,,,,2.8569657802581787,0.28384631872177124
22,896,,,2.9026057720184326,0.36303800344467163,,
23,935,,,,,2.9031646251678467,0.27002885937690735
23,935,,,3.023573875427246,0.3308374285697937,,
24,974,,,,,2.8584611415863037,0.2740669846534729
24,974,,,3.0250120162963867,0.3734123706817627,,
25,1013,,,,,2.9359617233276367,0.26200732588768005
25,1013,,,2.865971565246582,0.37217605113983154,,
26,1052,,,,,2.950653076171875,0.2646077573299408
26,1052,,,2.705148220062256,0.35526522994041443,,
27,1091,,,,,2.981740951538086,0.26613709330558777
27,1091,,,2.683671712875366,0.39728882908821106,,
28,1130,,,,,2.9560232162475586,0.2631116807460785
28,1130,,,2.7592711448669434,0.3830825984477997,,
29,1169,,,,,2.9330875873565674,0.2700997591018677
29,1169,,,2.684218645095825,0.40203309059143066,,
30,1208,,,,,2.932196855545044,0.26512834429740906
30,1208,,,2.8339405059814453,0.42579934000968933,,
31,1247,,,,,2.9731802940368652,0.25481078028678894
31,1247,,,2.670649290084839,0.41351380944252014,,
32,1286,,,,,2.9908599853515625,0.2626582682132721
32,1286,,,2.470632791519165,0.45280975103378296,,
33,1325,,,,,2.9223411083221436,0.274078369140625
33,1325,,,2.68295955657959,0.44565024971961975,,
34,1364,,,,,2.9383914470672607,0.28722381591796875
34,1364,,,2.434429168701172,0.4665891230106354,,
35,1403,,,,,3.003565549850464,0.2586596608161926
35,1403,,,2.628192186355591,0.4348961412906647,,
