Run 1, Best epoch: 601, Best val_loss: 2.908233880996704
Run 2, Best epoch: 3, Best val_loss: 7.378028869628906
Run 3, Best epoch: 500, Best val_loss: 1.050814151763916
Run 4, Best epoch: 83, Best val_loss: 7.026639938354492
Run 5, Best epoch: 217, Best val_loss: 0.9362935423851013
Run 6, Best epoch: 616, Best val_loss: 2.8347463607788086
Run 7, Best epoch: 654, Best val_loss: 3.8654944896698
Run 8, Best epoch: 164, Best val_loss: 6.15433931350708
Run 9, Best epoch: 7, Best val_loss: 4.829547882080078
Run 10, Best epoch: 334, Best val_loss: 2.9524648189544678
Run 11, Best epoch: 558, Best val_loss: 4.549129009246826
Run 12, Best epoch: 354, Best val_loss: 0.998874843120575
Run 13, Best epoch: 11, Best val_loss: 1.7442654371261597
Run 14, Best epoch: 25, Best val_loss: 7.330232620239258
Run 15, Best epoch: 12, Best val_loss: 1.6390883922576904
Run 16, Best epoch: 28, Best val_loss: 2.909442663192749
Run 17, Best epoch: 58, Best val_loss: 1.7337504625320435
Run 18, Best epoch: 215, Best val_loss: 1.1217477321624756
Run 19, Best epoch: 11, Best val_loss: 1.6136666536331177
Run 20, Best epoch: 456, Best val_loss: 4.6550750732421875
