Run 1, Best epoch: 299, Best val_loss: 3.0404598712921143
Run 2, Best epoch: 10, Best val_loss: 7.388514041900635
Run 3, Best epoch: 515, Best val_loss: 1.1294902563095093
Run 4, Best epoch: 466, Best val_loss: 7.11637544631958
Run 5, Best epoch: 565, Best val_loss: 0.9906360507011414
Run 6, Best epoch: 300, Best val_loss: 2.7851994037628174
Run 7, Best epoch: 257, Best val_loss: 4.099432468414307
Run 8, Best epoch: 956, Best val_loss: 5.789461135864258
Run 9, Best epoch: 56, Best val_loss: 4.743192672729492
Run 10, Best epoch: 609, Best val_loss: 3.0557310581207275
Run 11, Best epoch: 102, Best val_loss: 4.373977184295654
Run 12, Best epoch: 947, Best val_loss: 1.042732834815979
Run 13, Best epoch: 56, Best val_loss: 1.7605500221252441
Run 14, Best epoch: 146, Best val_loss: 7.3213372230529785
Run 15, Best epoch: 321, Best val_loss: 1.5608794689178467
Run 16, Best epoch: 266, Best val_loss: 2.795431137084961
Run 17, Best epoch: 504, Best val_loss: 1.690017580986023
Run 18, Best epoch: 716, Best val_loss: 1.0938019752502441
Run 19, Best epoch: 171, Best val_loss: 1.5989772081375122
Run 20, Best epoch: 94, Best val_loss: 4.427801609039307
