Run 1, Best epoch: 435, Best val_loss: 2.7948224544525146
Run 2, Best epoch: 2, Best val_loss: 7.355165004730225
Run 3, Best epoch: 738, Best val_loss: 0.974970281124115
Run 4, Best epoch: 82, Best val_loss: 7.143668174743652
Run 5, Best epoch: 88, Best val_loss: 0.8461868166923523
Run 6, Best epoch: 84, Best val_loss: 2.7557265758514404
Run 7, Best epoch: 39, Best val_loss: 3.8469879627227783
Run 8, Best epoch: 356, Best val_loss: 5.517486095428467
Run 9, Best epoch: 944, Best val_loss: 4.2939863204956055
Run 10, Best epoch: 695, Best val_loss: 2.9585962295532227
Run 11, Best epoch: 11, Best val_loss: 4.3296122550964355
Run 12, Best epoch: 783, Best val_loss: 0.9409260153770447
Run 13, Best epoch: 14, Best val_loss: 1.7792317867279053
Run 14, Best epoch: 1034, Best val_loss: 6.736136436462402
Run 15, Best epoch: 54, Best val_loss: 1.559126615524292
Run 16, Best epoch: 39, Best val_loss: 2.842996597290039
Run 17, Best epoch: 100, Best val_loss: 1.6250437498092651
Run 18, Best epoch: 86, Best val_loss: 0.9937751889228821
Run 19, Best epoch: 51, Best val_loss: 1.5222588777542114
Run 20, Best epoch: 93, Best val_loss: 4.342442035675049
