PCC	Loss
0.05339742451906204	7.5605268478393555
0.12757204473018646	3.438890218734741
0.18799735605716705	7.113664627075195
0.39441749453544617	1.2767102718353271
0.38698095083236694	3.201880693435669
0.4334833323955536	1.1615811586380005
0.42438265681266785	6.151046276092529
0.4206421971321106	4.001125335693359
0.3478288948535919	3.170957088470459
0.23024795949459076	5.436795234680176
0.3179715573787689	1.30550217628479
0.2586716413497925	5.6546549797058105
0.04251592606306076	7.340906143188477
0.2606431245803833	1.7591794729232788
0.3848896324634552	3.1060400009155273
0.3247947096824646	1.7268840074539185
0.3119516968727112	1.3003613948822021
0.33994579315185547	1.859729528427124
0.2887888550758362	4.6139912605285645
0.3260227143764496	1.7051953077316284
